subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
Subdistrict H (Bedford),"Blue Forest Lane, Hammonds Plai","67 Blue Forest Lane, Hammonds Plai, NS (NOVA SCOTIA)",67 Blue Forest Lane,https://www.viewpoint.ca/cutsheet/202506741/1/67-Blue-Forest-Lane,202506741,"Nestled on a 1.2 acre lot surrounded by lush greenery, this charming four-bedroom home offers both comfort and privacy. The property is beautifully landscaped with a variety of mature trees and shrubs, including a stunning magnolia tree, a colorful Japanese Maple, and vibrant rhododendrons that create a serene and inviting atmosphere. The large backyard provides plenty of room for outdoor activities, while offering a peaceful retreat with complete privacy. Inside, you'll find stunning cherrywood floors that extend throughout the main level.   A timeless and classic black and white kitchen, designed for both style and functionality opens into the cozy family room, with a propane fireplace, adding warmth and ambiance to the space. The home boasts four generously sized bedrooms, all conveniently located on one level, including a luxurious master suite complete with an ensuite bathroom for ultimate comfort and convenience. The basement features a walk-out design and is a blank canvas that offers great potential for a nanny suite or additional living space, giving you the flexibility to personalize the home to your needs. The property is equipped with MUNICIPAL WATER, ensuring peace of mind for the homeowners. More recent updates include a new furnace, roof shingles, front outdoor lighting and luxury plank vinyl in basement. For added convenience, a walking path nearby leads directly to Kingswood Drive, and is walkable to elementary school. This beautiful home is a perfect blend of nature, luxury, and practicality—offering a tranquil retreat while being close to all the amenities you need.",2025-04-03,879000,67 Blue Forest Lane,Hammonds Plains,B4B 1L1,4,4,[],40650152,Single Family,Detached,2 Level,47 x 29,31,4,3 / 1,"2,398 sqft","2,948 sqft","51,612 sqft (1.2 acres)","51,612 sqft (1.2 acres)","$676,800 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Partially Developed, Walkout","Marble, Ceramic, Hardwood, Vinyl","Furnace, Forced Air, Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Oil, Propane",Municipal,Septic,"Yes, Double, Built-in (double built in)","Paved, Parking Space(s) (paved driveway)",No,N/A,"Alarm System, Central Vacuum, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Cleared, Landscaped, Hardwood Bush, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Range - Electric, Refrigerator, Washer",Appliances,N/A,"Water Heater, Propane Tank",Viewpoint Realty Services Inc.,Yes,N/A,No
Subdistrict H (Bedford),"Capstone Crescent, Bedford","110 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",110 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202513730/1/110-Capstone-Crescent,202513730,"This is it! Your chance to own a move-in ready home in one of the most desirable neighbourhoods in HRM. Impeccably maintained, 110 Capstone Crescent is the perfect fit for families looking for comfort, style, and convenience. The welcoming main floor boasts a spacious open concept design bathed in natural light, with 9' ceilings and plenty of room for entertaining. The den, currently being used as a home office, gives you a separate space to focus and work. Upstairs, the large primary bedroom is your own private retreat, complete with a spacious walk-in closet and gorgeous 5-piece ensuite that includes a double vanity and jet tub, perfect for relaxing after a long day. Down the hall you'll find a full bath and two more spacious bedrooms, one of which has its own walk-in closet as well. Having the laundry room on the same floor as the bedrooms offers convenience in everyday living! The fully finished basement offers even more living space, with a large rec room, another full bath, and ample storage space tucked away. This space can be used for so much, including a kids play space or home gym. Located just steps away from CPA High School, a playground, and all the amenities that Bedford has to offer, you won't want to miss out on this beautiful home!",2025-06-06,829900,110 Capstone Crescent,Bedford,B4B 0H5,3,4,[],41302480,Single Family,Detached,2 Level,26x50,12,3,3 / 1,"1,971 sqft","2,794 sqft","4,968 sqft","4,966 sqft","$807,100 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood, Porcelain","Heat Pump, Ducted Cooling",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Single, Built-in (attached single)","Paved, Double (paved double)",No,N/A,"Air Exchanger, Water Jet Tub, Ensuite Bath, Fireplace(s)","Cleared, Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","Fridge, stove, dishwasher, microwave, washer, dryer, shed","Kitchen island, all white bookshelves",None,Exit Realty Metro,Yes,N/A,No
Subdistrict H (Bedford),"Hollyhock Way, Bedford","53 Hollyhock Way, Bedford, NS (NOVA SCOTIA)",53 Hollyhock Way,https://www.viewpoint.ca/cutsheet/202509435/1/53-Hollyhock-Way,202509435,"Conveniently located and impeccably maintained, this stunning four-bedroom, four-bath home offers everything you've been searching for and more including a luxurious in-ground, heated saltwater pool with sleek surround, and impressive waterfall feature. Custom window shades and drapery by The Window Edit adorn the home, offering both design and practicality. With a double wide driveway and oversized garage, all of your parking and storage needs are met. Step into your spacious, welcoming foyer with ample closet space and room for the whole family to comfortably settle in. A few steps up lead you to the open-concept main floor, where your dream kitchen awaits. Featuring a large center island, quartz countertops, newer black stainless steel appliances, and a generous pantry, the kitchen flows seamlessly into the dining area, complete with feature wall, a beautiful space for hosting family dinners. The kitchen opens to a cozy living room with natural gas fireplace, creating a warm and welcoming space for both everyday living and entertaining. Drenched in natural light, the inviting front living room is ideal for relaxation, and offers countless options to fit your family's unique needs. To finish off the main floor, a convenient powder room is thoughtfully tucked away. Upstairs, you'll find three spacious bedrooms and two full bathrooms. Your primary retreat is complete with a large walk-in closet offering ample built-in storage, and a spa-inspired ensuite featuring a large walk-in shower, an oversized soaker tub, and a dual-sink vanity. For added convenience, this level also offers a spacious linen closet, and laundry room featuring newer black stainless steel appliances. The lower level offers a cozy rec room - perfect for family movie nights, an additional 3-piece bathroom, and a fourth bedroom, ideal for guests or growing families. A practical mudroom with garage access provides the perfect spot to stash your coats and shoes before entering the heart of the home.",2025-05-01,1057000,53 Hollyhock Way,Bedford,B3B 0H7,4,4,[],41344912,Single Family,Detached,2 Level,33.2 x 39.10 - jogs,12,4,3 / 1,"2,648 sqft","3,015 sqft","7,771 sqft","7,772 sqft","$909,400 (2025)",No,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood","Forced Air, Heat Pump",Yes,Yes,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in (single, built in)","Paved, Double (driveway)",No,N/A,"Air Exchanger, Ensuite Bath, In-Ground Pool, Fireplace(s)","Cleared, Landscaped, Fenced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","appliances, tv wall mounts","Gold Drapery in 3rd bedroom, Cabinets in garage",None,Re/max Nova,Yes,N/A,No
Subdistrict H (Bedford),"Larkview Terrace, Bedford","61 Larkview Terrace, Bedford, NS (NOVA SCOTIA)",61 Larkview Terrace,https://www.viewpoint.ca/cutsheet/202512586/1/61-Larkview-Terrace,202512586,"Welcome to this modern, energy efficient home nestled on a rare double lot in the vibrant heart of a growing neighborhood—just steps from the new West Bedford School! Thoughtfully designed with comfort, style, and functionality in mind, this spacious home is ideal for today's busy lifestyle. The bright and open main floor welcomes you with a spacious foyer, a sun-filled home office, and a seamless flow between the living, dining, and kitchen areas, perfect for entertaining or everyday living. Soaring 10-ft ceilings and a natural gas fireplace add warmth and character, while the kitchen impresses with quartz countertops, a gas range, a walk-in pantry, and direct access to a deck featuring glass railings and low-maintenance composite decking. Upstairs, discover four generous bedrooms, including a primary bedroom with a large walk in closet and spa-inspired ensuite featuring double sinks, a soaker tub, and a walk in shower. A full main bath and convenient second floor laundry complete this level. The fully finished lower level offers even more flexibility, with a fifth bedroom, a full bath, ample storage, a spacious rec room, and a walkout to the backyard—perfect for guests or extended family. This home is the perfect blend of space, style, and location.",2025-05-28,874900,61 Larkview Terrace,Bedford,B4B 0P1,5,4,[],41383571,Single Family,Detached,2 Level,22 x 49,6,5,3 / 1,"1,968 sqft","2,836 sqft","6,999 sqft","6,997 sqft","$808,700 (2025)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Hardwood, Porcelain","Baseboard, Heat Pump, Fireplace",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single, Heated (single, heated, attached)","Paved, Double",No,N/A,"Gas Stove(s), Air Exchanger, Ensuite Bath","Sloping/Terraced, Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Natural Gas, High Speed Internet","Dishwasher, Dryer, Range - Gas, Refrigerator, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict H (Bedford),"Lasalle Court, Bedford","9 Lasalle Court, Bedford, NS (NOVA SCOTIA)",9 Lasalle Court,https://www.viewpoint.ca/cutsheet/202513493/1/9-Lasalle-Court,202513493,"Honey, please pull over! I just saw a listing for an inside townhouse unit in The Parks of West Bedford that looks promising.  It's Energuide rated and has finished living space on all three levels, plus it's in a great location. Some of the features that caught my eye are the natural gas heating, walk-out basement, shaker-style maple cabinets, and hardwood stairs that go all the way from the entrance to the main level and down to the basement.  The main level sounds lovely too, with hardwood and ceramic flooring, an upgraded trim package, and a bright, open layout connecting the formal living room to a spacious kitchen and dining area with a sitting space. There's also a powder room on this level.  Upstairs, it has three good-sized bedrooms, including a primary bedroom with an ensuite bathroom and a walk-in closet. For added convenience, the laundry room is also on the upper level. The downstairs area features a rec room, a convenient half bathroom, and ample storage space. It also includes a single-car garage with a walkout that leads directly to the patio and garden.  I thought this might be worth taking a look at!",2025-06-05,689000,9 Lasalle Court,Bedford,B4B 0H8,3,4,[],41348921,Single Family,Townhouse,"Townhouse, 2 Level",22 x 38`6,12,3,2 / 2,"1,732 sqft","1,945 sqft","2,743 sqft","2,743 sqft","$597,700 (2025)",N/A,Asphalt Shingle,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Marble, Ceramic, Carpet, Hardwood",Baseboard,N/A,N/A,Natural Gas,Municipal,Septic,"Yes, Attached, Single (attached, single)",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances,N/A,None,Re/max Nova (halifax),Yes,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","135 Lewis Drive, Bedford, NS (NOVA SCOTIA)",135 Lewis Drive,https://www.viewpoint.ca/cutsheet/202509024/1/135-Lewis-Drive,202509024,"Welcome to 135 Lewis Drive in friendly Thistle Grove! This stunning 4-bed, 4-bath home offers gorgeous curb appeal, beautiful landscaping, & a tree-lined backyard for privacy & nature. Inside, the main level offers a spacious entry, powder room,& an open-concept living area filled with natural light. The living room features a cozy propane fireplace, while the kitchen impresses with quartz countertops, a gas stove, large pantry, & centre island perfect for gathering. Upstairs offers three generous bedrooms, including a dreamy primary suite with walk-in closet and luxurious spa-like ensuite. The lower level features a large rec room, 4th bedroom & full bath. Ideally located near the BMO Centre and all of West Bedford’s favourite coffee shops & eateries, & just 15 minutes to downtown Halifax. With upgrades galore, including 9 ft ceilings, oversized windows, a ducted heat pump & so much more—this is a true West Bedford gem!",2025-04-28,829900,135 Lewis Drive,Bedford,B4B 0L3,4,4,[],41337932,Single Family,Detached,2 Level,33'4 x 28' -jog,7,4,3 / 1,"1,658 sqft","2,325 sqft","8,507 sqft","8,503 sqft","$745,700 (2025)",Potential,Asphalt Shingle,"Wood Siding, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Carpet, Hardwood",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single, Heated (single, attached, heated)","Paved, Double",No,N/A,"Alarm System, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Oven, Range, Refrigerator, Stove, Washer","oven, range, stove, DW, dryer, washer, fridge",N/A,Propane Tank,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Olive Avenue, Bedford","120 Olive Avenue, Bedford, NS (NOVA SCOTIA)",120 Olive Avenue,https://www.viewpoint.ca/cutsheet/202510793/1/120-Olive-Avenue,202510793,"Welcome to Thistle Grove.  This beautiful 2-storey home features 4 bedrooms, 3.5 baths, and over 3,400 sq ft of finished space. The bright, open-concept main floor includes a kitchen with a 6’ island and corner pantry, spacious living room with propane fireplace, and large windows. Main floor office/den, mudroom with half bath, and access to a 25x24 attached garage with high ceilings. Upstairs features 3 bedrooms, laundry, and a luxurious primary suite with walk-in closet, soaker tub, and custom shower. Finished basement offers a rec room, 4th bedroom, full bath, and mechanical room. Fully ducted heat pump, covered front porch, and 14x10 back deck. Located in a quiet community with underground power.",2025-05-13,950000,120 Olive Avenue,Bedford,B4B 0L2,4,4,[],41337981,Single Family,Detached,2 Level,44 x 42,4,4,3 / 1,"2,410 sqft","3,450 sqft","8,161 sqft","8,161 sqft","$926,300 (2025)",Potential,Asphalt Shingle,"Wood Siding, Stucco, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Double (double attached)",Double (double),No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Hardwood Bush, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Oven - Propane, Range, Washer","fridge, stove, dishwasher, range, microwave, washer and dryer.",Gym equipment in garage.,Propane Tank,"Royal Lepage Atlantic, Royal Lepage Atlantic (dartmouth)",Yes,N/A,No
Subdistrict H (Bedford),"Olive Avenue, Bedford","170 Olive Avenue, Bedford, NS (NOVA SCOTIA)",170 Olive Avenue,https://www.viewpoint.ca/cutsheet/202506706/1/170-Olive-Avenue,202506706,"Newly constructed Almost 4000 sq ft Home with a fully finished basement. Walk in on the main floor into a grand entrance, office/den on the left, opening up to the large kitchen with an island, dining room, and living room with a propane fireplace. To the right is a large walk-in pantry, powder room, and mud room then into the 1.5-car garage. The upper floor, has 3 bedrooms, a large flex room, a full bathroom, and a laundry. To the left of the stairs is the primary owner's wing, with a 5-piece custom ensuite bathroom w/stand-alone tub and tiled custom shower, and a walk-in closet at the back. The basement has a large rec room with a wet bar, a fourth bedroom, another bath, and a mechanical room. The house is located in a newly developed part of Bedford with all underground power and easy access to local commodities. Fully landscaped with Finished Driveway.",2025-04-02,979900,170 Olive Avenue,Bedford,B4B 0L2,4,4,[],41338062,Single Family,Detached,2 Level,38' x 44',1,4,3 / 1,"2,670 sqft","3,890 sqft","6,229 sqft","6,227 sqft","$492,900 (2025)",Unknown,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Vinyl","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, 1.5, Heated (21' x 23')",Concrete (driveway or garage),No,N/A,"Alarm System, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sutton Group Professional Realty,No,N/A,No
Subdistrict H (Bedford),"Samaa Court, Bedford","112 Samaa Court, Bedford, NS (NOVA SCOTIA)",112 Samaa Court,https://www.viewpoint.ca/cutsheet/202509371/1/112-Samaa-Court,202509371,"Welcome to 112 Samaa Court, located in the desirable Parks of West Bedford! This completed new construction home offers 5 spacious bedrooms with custom built-out closets, 4.5 bathrooms and 3,625 sqft of living space. Enjoy the convenience of an exterior electric car charger, built-in surround sound system, cozy fireplace, and an attached double garage with sleek epoxy flooring.  Step inside to a grand open-concept foyer featuring soaring ceilings, a designer light fixture, and beautifully crafted built-out closet space. Just off the foyer, the sun-drenched formal living room includes a fireplace, creating a warm and inviting space for relaxing or entertaining.  The chef-inspired kitchen is a showstopper, boasting a gorgeous oak wood island, elegant quartz backsplash, ample counter space, and a walk-in pantry to keep everything organized. Overlooking the dining room, living room, breakfast nook, and balcony, this space is designed for both everyday living and entertaining.  Upstairs, the luxurious primary suite features a custom walk-in closet and a spa-like ensuite complete with a soaking tub, tiled shower, and stylish tilework and custom mirrors. This level also includes three additional bedrooms—one with its own ensuite—another full bath, and a conveniently located laundry room.  The fully finished lower level offers versatility with a kitchenette (featuring a cooktop, slim fridge, microwave, and dishwasher), a full bathroom, and an additional bedroom with a walkout to the backyard—perfect for morning coffee or extended guest stays.  This exceptional home truly has it all—modern finishes, thoughtful design, and premium upgrades in one of Bedford’s most sought-after communities. Don’t miss your opportunity to make it yours!",2025-05-01,1295000,112 Samaa Court,Bedford West,B4B 0Y4,5,5,[],41456070,Single Family,Detached,2 Level,50’7”x28’6”,N/A,5,4 / 1,"2,790 sqft","3,625 sqft","5,253 sqft","5,253 sqft","$887,200 (2025)",N/A,Other,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate","Heat Pump, In Floor",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Double, Heated (attached, double)",Concrete,No,N/A,"Alarm System, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Microwave Rng Hd Combo, Oven, Range - Gas, Refrigerator, Stove - Gas, Washer",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
Subdistrict H (Bedford),"Stephs Street, Bedford","132 Stephs Street, Bedford, NS (NOVA SCOTIA)",140 Stephs Street,https://www.viewpoint.ca/cutsheet/202510211/1/140-Stephs-Street,202510211,"Welcome to 140 Stephs Street -""The Horizon"" . A quality  built Townhome by Signature Homes Limited. This middle unit will be ready for occupancy by December 2025..The Base Price of  $699,00 for the middle unit includes the following Standard Features -Ceramic tile in entryway, and bathrooms. Upgraded Vinyl Plank Flooring. Hardwood staircase. Fully Ducted Heat Pump. Quartz countertops throughout. Landscaped lot. 10 Year LUX Warranty.",2025-05-08,699000,140 Stephs Street,Bedford,B4B 1H1,4,4,[],41547639,Single Family,Townhouse,2 Level,irregular,N/A,4,3 / 1,"1,672 sqft","2,238 sqft","2,037 sqft","21,933 sqft",$0 (2025),N/A,Asphalt Shingle,"Other, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Vinyl Plank",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single)",Paved (driveway),No,N/A,"Ensuite Bath, Electric Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","fridge, stove, washer, dryer and dishwasher",N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canongate Drive, Hammonds Plai","149 Canongate Drive, Hammonds Plai, NS (NOVA SCOTIA)",149 Canongate Drive,https://www.viewpoint.ca/cutsheet/202425909/1/149-Canongate-Drive,202425909,"Beautifully maintained contractor built three level two storey with attached double heated garage situated on almost five acres of privacy and seclusion. This home is located in popular White Birch Hills Subdivision. Approximately 30 minute drive to Halifax. Features four bedrooms on second level with main 4pc bath and a newly renovated en-suite plus a walk-in closet of primary bedroom. Main level consists of dining rm, office and cherry wood kitchen & island with open concept including breakfast nook and sunk-in living room featuring propane fireplace. Half bath and laundry with entrance to double garage. Lower level has large recreation room with propane stove, walk out to patio and firepit. Additional rooms for office and  exercise room. This home is a must to see and has been meticulously maintained by original owners. The huge lot offers ample privacy and welcoming retreat after a hectic day in the city.",2024-11-04,799900,149 Canongate Drive,Hammonds Plains,B4B 1V5,4,4,[],40836629,Single Family,Detached,"2 Level, 3 Level",56' x 33' +-JOGS,23,4,3 / 1,"2,095 sqft","3,095 sqft","209,840 sqft (4.8 acres)","212,573 sqft (4.9 acres)","$607,400 (2025)",No,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Furnace, Stove, Forced Air, Fireplace",Yes,N/A,"Oil, Propane",Drilled Well,Septic,"Yes, Attached, Double (double attached)","Paved, Double, Multiple Driveways (paved parking - multiple vehicles and ample room for recreation vehicle.)",No,N/A,"Gas Stove(s), Central Vacuum, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Level, Hardwood Bush, Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable","Dishwasher, Dryer - Electric, Microwave, Range - Electric, Refrigerator, Washer","fridge, range, microwave, dishwasher, washer,dryer, all window blinds and curtains, mirrors in baths, Tv mounts.",Upright freezer and fridge in garage.,"Water Heater, Propane Tank",Realty Connect Ltd.,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Chase Lane, Hammonds Plai","22 Chase Lane, Hammonds Plai, NS (NOVA SCOTIA)",22 Chase Lane,https://www.viewpoint.ca/cutsheet/202512638/1/22-Chase-Lane,202512638,"More Than a House—Welcome Home. 22 Chase Lane isn’t just a place to live; it’s where family memories are made. Nestled on a beautifully manicured 1.9-acre lot in the sought-after Maplewood on the Lakes, this meticulously maintained home offers the perfect blend of space, comfort, and privacy—all within a top-rated school district. Designed for family living, this 4-bedroom, 3.5-bath home features an ideal layout with three distinct living areas across 2,811 sq. ft. of thoughtfully designed space. The warm and inviting main level boasts beautiful hardwood floors, a show-stopping dining room, and a bright, beautiful kitchen with ample cabinetry, stainless steel appliances, and a large centre island—perfect for gathering and entertaining. A cozy family room, laundry, and powder room complete this level. Upstairs, the spacious primary suite is a true retreat, featuring a spa-like ensuite and walk-in closet. Two additional bedrooms and a full family bath provide the perfect setup for kids or guests. The fully finished lower level offers incredible versatility with a fourth bedroom, full bathroom, den, and a bright rec room with walk-out access—ideal for teens, extended family, or a private home office. Outside, enjoy the best of both worlds: a quiet, private setting while being just minutes from local amenities. With reverse osmosis system, efficient ductless heat pumps on all three levels, a generator backup panel, and an attached garage, this home truly checks all the boxes for easy modern family living. Located in a wonderful school district with quick access to amenities, trails,  5 min walk to halfway lake for swimming and skating and more—this is the perfect place to put down roots. Don’t miss your chance to make 22 Chase Lane your family’s forever home.",2025-05-29,749900,22 Chase Lane,Hammonds Plains,B4B 1M9,4,4,[],41103334,Single Family,Detached,2 Level,57x30 +/- jogs,21,4,3 / 1,"1,834 sqft","2,811 sqft","80,396 sqft (1.9 acres)","80,396 sqft (1.9 acres)","$599,800 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Hardwood, Porcelain","Baseboard, Furnace, Heat Pump, Hot Water, Ductless Cooling",N/A,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Attached, Single, Heated, Wired (attached, single, wired, heated.)","Paved, Double (paved, double)",No,N/A,"Air Exchanger, Ensuite Bath","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances. Sellers are open to selling certain items.,N/A,None,The Agency Real Estate Brokerage,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gatehouse Run, Hammonds Plai","616 Gatehouse Run, Hammonds Plai, NS (NOVA SCOTIA)",616 Gatehouse Run,https://www.viewpoint.ca/cutsheet/202419475/1/616-Gatehouse-Run,202419475,"Welcome to 616 Gatehouse Run. The perfect mix of elegance and functionality in a sought after location. The moment you pull up to this 5+ acre property you will be impressed with the curb appeal and obvious pride of ownership. As you enter the home you are greeted with a huge foyer and a view of the open concept main living space including the vaulted ceilings. Through the living room is a well equipped kitchen that will suit any home chef's demands. Down one hall you will you will find the primary suite that must be seen to be appreciated. The huge bedroom leads to the walkthrough closet with tons of closet space and a convenient island for extra storage and counter space. The ensuite bath includes a huge shower, double vanity and a claw foot soaker tub. Above one of the attached, heated garages is a bonus room that offers itself to any use you might see a need for. The other wing of the of house has two large bedrooms, both with direct access to the shared full bathroom. A generous dining area and a half bath round out the main floor. Downstairs is a rec room including a bar and a woodstove, games room, a huge theatre, 4th bedroom, plenty of storage and another full bath. There are 2 heated garages, one double on the main floor and a single on the lower level currently used as a gym. The manicured grounds including a beach volleyball court, patio with a hot tub, and direct access to the lower level are an entertainers dream. Ask your agent for a list of recent upgrades as there are too many to mention here. All furniture is negotiable in the purchase.",2024-08-06,1324900,616 Gatehouse Run,Hammonds Plains,B4B 0B6,4,4,[],41191388,Single Family,Detached,"2 Level, 3 Level",Irregular,15,4,3 / 1,"3,402 sqft","5,922 sqft","220,938 sqft (5.1 acres)","220,854 sqft (5.1 acres)","$1,141,300 (2025)",N/A,Asphalt Shingle,"Stone, Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Hardwood, Other","Heat Pump, Ducted Cooling",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Single, Double, Heated, Wired (2 attached garages. one double, one single around back.)","Paved, Parking Space(s) (lots of parking)",No,N/A,"Alarm System, Wood Stove(s), Ensuite Bath, Hot Tub, Fireplace(s), Propane Fireplace, HRV (Heat Recovery Ventilation)","Level, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet, Other","Cooktop, Dishwasher, Dryer, Freezer, Oven, Refrigerator, Washer",Furniture negotiable,N/A,Propane Tank,Red Door Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","George Samuel Drive, Hammonds Plai","36 George Samuel Drive, Hammonds Plai, NS (NOVA SCOTIA)",36 George Samuel Drive,https://www.viewpoint.ca/cutsheet/202508758/1/36-George-Samuel-Drive,202508758,"Welcome to this home tucked beautifully into a stunning landscaped lot in the heart of Kingswood! Kingswood is a wonderful place to call Home with so much space and privacy, municipal water and located minutes to the city! As you enter the subdivision you have a plethora of community shops and award winning restaurant Edible Matters! Go and grab your country loaf for Saturday morning breakfast! Also this home is just steps to walking trails and a playground. Coming up the paved driveway you will see this is a perfect family home. With 4 bedrooms and 2 baths upstairs, there is space for everyone. . Convenient main floor laundry in the mudroom, which also leads to the fantastic bright and airy bonus room over the double heated garage. The kitchen is well laid out with lots of storage and a large island which has a perfect breakfast bar for those busy mornings, plus a half bath tucked in!  Also so much living space with dining and living areas on this level. The lower level has a perfect office or den which could also be used as a media room, plus an amazing amount of storage space and lots of room for future development. The backyard is so private with a park like setting! Lots of room for adventures in the trees looking for the peepers and enjoying nature, and a serene fire pit to enjoy and relax in the evenings! This neighbourhood is the perfect place to settle and this house truly Feels Like Home!",2025-04-24,869000,36 George Samuel Drive,Hammonds Plains,B4B 1L9,4,3,[],40670598,Single Family,Detached,2 Level,72 x 30,29,4,2 / 1,"2,538 sqft","2,747 sqft","50,035 sqft (1.2 acres)","50,035 sqft (1.2 acres)","$714,100 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Full,"Ceramic, Carpet, Hardwood",Forced Air,N/A,N/A,Oil,Municipal,Septic,"Yes, Attached, Heated, Wired (attached, heated, wired)",Paved,No,N/A,"Alarm System, Ensuite Bath",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic (dartmouth),Yes,N/A,No
