subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
Subdistrict F (Bedford),"Worthington Place, Bedford","6 Worthington Place, Bedford, NS (NOVA SCOTIA)",6 Worthington Place,https://www.viewpoint.ca/cutsheet/202514954/1/6-Worthington-Place,202514954,"Welcome to this exceptional executive home located in The Ravines. Perfectly positioned on a beautifully landscaped corner lot, this 6-bedroom, 4-bathroom residence backs onto a peaceful greenbelt with direct access to the Old Coach Road trail system—offering both luxury and lifestyle in a highly desirable neighbourhood. The main level features 9-foot ceilings, crown moulding, hardwood and ceramic flooring, and expansive formal living and dining rooms with vaulted ceilings. A bright and spacious family room opens to the gourmet kitchen, ideal for entertaining and everyday living. The main floor also includes a private home office/den, a powder room, generous closet space, and access to a double car garage. Upstairs, hardwood continues throughout four large bedrooms, a 4-piece main bath, a convenient laundry room, and a luxurious primary suite overlooking the treed greenbelt. The primary includes a walk-in closet and spa-like 5-piece ensuite. The fully finished walkout basement offers exceptional versatility, featuring 2 additional bedrooms, a full bath, hobby/storage space, and a spacious recreation area—perfect for extended family or guests. With 9-foot ceilings and oversized windows, this level feels bright and inviting. Move-in ready and thoughtfully designed with quality finishes throughout, this remarkable home is ideal for families seeking space, comfort, and elegance in one of the area’s most exclusive communities.",2025-06-18,1299900,6 Worthington Place,Bedford,B4A 0C5,6,4,[],41243221,Single Family,Detached,2 Level,58x24x56x31+JOG,15,6,3 / 1,"3,179 sqft","4,813 sqft","11,862 sqft","11,862 sqft","$1,144,600 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump",Yes,N/A,Electric,Municipal,Municipal,"Yes, Attached, Double, Built-in, Heated (attached double built-in)","Exposed Aggregate, Double (double, exposed aggregate)",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer","Fridge, Stove, Washerx2, Dryerx2, Dishwasher, Microwave",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict F (Bedford),"Worthington Place, Bedford","72 Worthington Place, Bedford, NS (NOVA SCOTIA)",72 Worthington Place,https://www.viewpoint.ca/cutsheet/202513163/1/72-Worthington-Place,202513163,"Welcome to this exceptional executive home, ideally situated on a quiet cul-de-sac in the prestigious Ravines of Bedford South. Crafted with impeccable attention to detail. this residence offers the perfect setting for refined living and grand entertaining. Step inside to discover a striking open-concept main level, featuring a sophisticated living room with a classic wood-burning fireplace, a formal dining area, and a chef-inspired kitchen that is truly the heart of the home. Designed for both beauty and functionality, the kitchen boasts a massive center island, granite countertops, abundant custom cabinetry, and a separate prep kitchen for added convenience. Also on the main floor, you'll find a luxurious primary suite with a spacious dressing room and a spa-like ensuite with a Jacuzzi tub, as well as a beautifully appointed guest bedroom- also with its own private ensuite. A dedicated office space completes this level. Upstairs, you'll find three additional well-sized bedrooms, including another grand primary suite with a lavish 5-piece ensuite, a shared full bathroom, a bright hallway with space ideal for a pool table, lounge area, or reading nook. This level also offers versatile space for a family room, studio, gym, or recreation room- whatever best suits your lifestyle. The expansive lower level is a dream unto itself, featuring a second full kitchen, a spacious dining and living area, a media room, and space for a gym. it includes three additional bedrooms, each wth its own ensuite bathroom, offering privacy and comfort for guests or extended family. With 4 separate walkouts to the beautifully landscaped backyard, the lower level offers Geo-Thermal heating, 4 ductless heat pumps, a 23-zone strereo/audio & intercom system. Another feature is the fully integrated, internet-controlled home automation system.",2025-06-02,1749900,72 Worthington Place,Bedford,B4A 0C5,8,9,[],41243213,Single Family,Detached,2 Level,Irregular,15,8,9 / 0,"6,636 sqft","10,390 sqft","20,522 sqft","20,522 sqft","$1,618,900 (2025)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Carpet, Hardwood","Forced Air, Heat Pump, In Floor, Ducted Cooling",Yes,N/A,"Electric, Geo Thermal",Municipal,Municipal,"Yes, Attached, Double, Heated, Wired (double, heated, wired)","Exposed Aggregate, Double",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Fireplace(s)","Year Round road, Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Cooktop – Propane, Dishwasher, Dryer, Microwave Rng Hd Combo, Range, Range - Gas, Refrigerator, Washer, Wine Fridge",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
Subdistrict H (Bedford),"Capstone Crescent, Bedford","110 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",110 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202513730/1/110-Capstone-Crescent,202513730,"This is it! Your chance to own a move-in ready home in one of the most desirable neighbourhoods in HRM. Impeccably maintained, 110 Capstone Crescent is the perfect fit for families looking for comfort, style, and convenience. The welcoming main floor boasts a spacious open concept design bathed in natural light, with 9' ceilings and plenty of room for entertaining. The den, currently being used as a home office, gives you a separate space to focus and work. Upstairs, the large primary bedroom is your own private retreat, complete with a spacious walk-in closet and gorgeous 5-piece ensuite that includes a double vanity and jet tub, perfect for relaxing after a long day. Down the hall you'll find a full bath and two more spacious bedrooms, one of which has its own walk-in closet as well. Having the laundry room on the same floor as the bedrooms offers convenience in everyday living! The fully finished basement offers even more living space, with a large rec room, another full bath, and ample storage space tucked away. This space can be used for so much, including a kids play space or home gym. Located just steps away from CPA High School, a playground, and all the amenities that Bedford has to offer, you won't want to miss out on this beautiful home!",2025-06-06,819900,110 Capstone Crescent,Bedford,B4B 0H5,3,4,[],41302480,Single Family,Detached,2 Level,26x50,12,3,3 / 1,"1,971 sqft","2,794 sqft","4,968 sqft","4,966 sqft","$807,100 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood, Porcelain","Heat Pump, Ducted Cooling",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Single, Built-in (attached single)","Paved, Double (paved double)",No,N/A,"Air Exchanger, Water Jet Tub, Ensuite Bath, Fireplace(s)","Cleared, Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","Fridge, stove, dishwasher, microwave, washer, dryer, shed","Kitchen island, all white bookshelves",None,Exit Realty Metro,Yes,N/A,No
Subdistrict H (Bedford),"Capstone Crescent, Bedford","130 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",130 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202515786/1/130-Capstone-Crescent,202515786,"Welcome to 130 Capstone Crescent, a stylish and comfortable home in the heart of Bedford West, offering a perfect blend of convenience and modern living. This 4-bedroom + den, 3.5-bath home is situated in one of Bedford's most sought-after communities, just minutes from top schools, parks, the Greenfoot Centre, a new transit terminal, and highway access. Designed for both everyday living and entertaining, the open-concept main floor features soaring 10' ceilings, a sunlit living room with oversized windows overlooking serene greenbelt views, and a thoughtfully designed kitchen with rich custom cabinetry, quartz countertops, and ample prep space. Step onto the private deck, ideal for BBQs or peaceful evenings surrounded by nature. Upstairs, the primary suite offers a walk-in closet and a luxurious 5-piece ensuite with a walk-in tile shower and indulgent soaker tub, along with two additional bedrooms, a full bath, and upper-level laundry. The fully finished lower level boasts a spacious rec room with high ceilings, direct backyard access, a fourth bedroom, and a full bathroom, offering flexibility and Airbnb potential. Craftsman-style exterior details add charm, while a full heat pump system ensures year-round comfort. Freshly painted in 2024, this home is perfectly located in vibrant West Bedford, a community with restaurants, cafés, and excellent recreational amenities, including a 4-plex hockey arena and the newly opened West Bedford School. Don't miss the chance to make this exceptional property yours, schedule your showing today!",2025-06-26,799000,130 Capstone Crescent,Bedford,B4B 0H5,4,4,[],41302530,Single Family,Detached,2 Level,22x44,14,4,3 / 1,"1,732 sqft","2,502 sqft","4,873 sqft","4,874 sqft","$690,600 (2025)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Hardwood","Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single, Heated (single)","Paved, Double",No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Microwave Rng Hd Combo, Range, Refrigerator, Washer","Stove, dishwasher, fridge, dryer, washer, microwave range hood",mini fridge in pantry,Propane Tank,Exit Realty Metro,Yes,N/A,No
Subdistrict H (Bedford),"Capstone Crescent, Bedford","208 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",208 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202514293/1/208-Capstone-Crescent,202514293,"Step into this beautifully designed home and be instantly impressed by the bright and spacious open-concept main floor, bathed in natural light. The main level features a stylish kitchen complete with granite countertops, a large island with breakfast bar, walk-in pantry with prep sink, and elegant hardwood floors throughout. A dedicated office/den adds function and flexibility to the layout, while the neutral color palette offers a modern and inviting feel. Enjoy your morning coffee or host summer BBQs on the rear deck overlooking the private backyard.  Upstairs, the spacious primary suite offers a true retreat with a luxurious walk-in closet, double vanity, custom walk-in shower, and freestanding soaker tub. Two additional bedrooms, a full bathroom, and a conveniently located laundry room complete this level.  The lower level offers the perfect space for teens, guests, or extended family, with a large rec room, walk-out patio doors, a fourth bedroom, and a full bathroom.  Located in the highly desirable Parks of West Bedford, this home is just minutes from top-rated schools (walking distance to the new one!), parks, playgrounds, walking trails, and all amenities. Don’t miss the opportunity to live in one of HRM’s most sought-after communities.",2025-06-11,759999,208 Capstone Crescent,Bedford West,B4B 1G9,4,4,[],41333642,Single Family,Detached,2 Level,22 x 44,13,4,3 / 1,"1,733 sqft","2,492 sqft","4,639 sqft","4,254 sqft","$694,200 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Ceramic, Carpet, Hardwood",Baseboard,N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single (attached, single)","Paved, Single",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Range, Refrigerator, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Hollyhock Way, Bedford","139 Hollyhock Way, Bedford, NS (NOVA SCOTIA)",139 Hollyhock Way,https://www.viewpoint.ca/cutsheet/202515978/1/139-Hollyhock-Way,202515978,"ATTENTION! The annual power bill is only 822! New solar panels were installed (2023) and an additional heat pump was installed (2024) in primary bedroom based on the existing energy efficient system: central heat pump with a natural gas backup, spray foam insulation, four more natural gas connections, including hot water. All these high efficiency products make it happen to you! This beautiful home located on a prime location in a family friendly neighbourhood with great public schools and close to all amenities in west Bedford. The home boasts an open concept layout and nearly 3,000 square feet of total living space with 3 bedrooms upstairs and 1 Beds+Den in the basement. The home was designed with top quality modern finishes: engineered hardwood floors,9-foot-high natural gas custom stone fireplace(natural gas) and so on. To top it all off, there is an integrated home audio system that allows you to stream music in 4-zones throughout the house. You won't miss this one!",2025-06-27,899900,139 Hollyhock Way,West Bedford,B4B 0H7,4,4,[],41345075,Single Family,Detached,2 Level,37.6 x 46,12,4,3 / 1,"2,079 sqft","2,988 sqft","6,218 sqft","8,279 sqft","$905,200 (2025)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Carpet","Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single, Built-in, Heated, Wired (single, attached)",Paved,No,N/A,"Gas Stove(s), Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Landscaped, Fenced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Refrigerator, Stove - Gas, Washer, Wine Fridge",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Hollyhock Way, Bedford","155 Hollyhock Way, Bedford, NS (NOVA SCOTIA)",155 Hollyhock Way,https://www.viewpoint.ca/cutsheet/202516650/1/155-Hollyhock-Way,202516650,"Located in the heart of West Bedford’s desirable Stonington Park community, this beautifully appointed 4-bedroom, 4-bathroom home offers the perfect blend of classic charm and modern comfort. From its striking stone facade to the thoughtful interior layout, every detail is designed with family living and entertaining in mind.  Step through the inviting front porch into a sun-filled main floor featuring an open-concept kitchen, dining, and living area. The gourmet kitchen impresses with sleek quartz countertops, custom cabinetry, and stainless steel appliances—ideal for hosting or everyday living. A cozy living room flows seamlessly from the kitchen, anchored by warm hardwood flooring and recessed lighting throughout. A convenient home office or den and a powder room complete this level.  Just off the main hallway, a well-designed mudroom offers extra storage and direct access to the attached garage—making everyday comings and goings effortless and organized.  Upstairs, the spacious primary suite includes a luxurious ensuite bath with double vanities and a walk-in closet. Two additional bedrooms, a full bathroom, and a dedicated laundry room provide comfort and functionality for the whole family.  The fully finished lower level adds even more versatility with a large fourth bedroom, a full bathroom, a utility/storage area, and a bonus room perfect for media room, home gym, or playroom.  Step outside to a private backyard retreat with a low-maintenance gravel courtyard and a built-in firepit—ideal for relaxing, entertaining, or enjoying quiet evenings under the stars.",2025-07-04,969000,155 Hollyhock Way,Bedford,B4B 0L5,4,4,[],41348129,Single Family,Detached,2 Level,37.6 x 46,13,4,3 / 1,"2,288 sqft","3,289 sqft","6,539 sqft","6,539 sqft","$933,400 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Laminate",Heat Pump,N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, 1.5 (indoor, heated)",Shared,No,N/A,Air Exchanger,N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict H (Bedford),"Larkview Terrace, Bedford","98 Larkview Terrace, Bedford, NS (NOVA SCOTIA)",98 Larkview Terrace,https://www.viewpoint.ca/cutsheet/202516208/1/98-Larkview-Terrace,202516208,"Located on a quiet cul-de-sac in The Parks of West Bedford, this beautifully finished middle-unit townhouse offers stylish, functional living in one of Bedford’s most desirable communities. Surrounded by parks, top-rated schools, and daily conveniences, this home is the perfect blend of comfort and lifestyle.  The main floor features an open-concept layout with 9’ ceilings, granite countertops, a large kitchen island, and a walk-in pantry. Crown moulding, hardwood and ceramic flooring, and a 2-piece powder room add to the refined feel of the space.  Upstairs, the spacious primary suite includes a walk-in closet and a spa-like ensuite with a standalone tub, custom-tiled shower, and double vanity. Two additional bedrooms, a full bath, and a separate laundry room complete the upper level with functionality and ease.  The finished basement includes a large rec room with projector wiring already installed—ideal for a home theatre—plus a fourth bedroom and another full bathroom. Additional features include a 16x10 deck, natural gas heating, and rough-ins for centralized vacuum, surround sound throughout the home, and a centralized security system. A must-see home in Bedford’s best location!",2025-07-02,697000,98 Larkview Terrace,Bedford,B4B 0M4,4,4,[],41393257,Single Family,Townhouse,2 Level,22 x 46,9,4,3 / 1,"1,694 sqft","2,393 sqft","4,077 sqft","4,077 sqft","$620,900 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood","Baseboard, Hot Water",N/A,N/A,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in (single, in built)",Paved (paved),No,N/A,"Gas Stove(s), Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Range - Gas, Refrigerator, Washer",N/A,N/A,None,House Maestro Realty Inc.,Yes,N/A,No
Subdistrict H (Bedford),"Lasalle Court, Bedford","9 Lasalle Court, Bedford, NS (NOVA SCOTIA)",9 Lasalle Court,https://www.viewpoint.ca/cutsheet/202513493/1/9-Lasalle-Court,202513493,"Open House - 1-3 PM, Sunday, July 27th. This immaculate townhouse unit is an economical choice, featuring three bedrooms and efficient natural gas heating. It's located in The Parks of West Bedford, offering easy access to amenities and C.P. Allen High School. The home boasts finished living space across all three levels. Key features include shaker-style maple cabinets, hardwood stairs from the entrance to the main level and basement, and a walk-out basement. The main level showcases maple hardwood and ceramic flooring, an upgraded trim package, and a bright, open layout. This level seamlessly connects a formal living room to a spacious kitchen and dining area with a comfortable sitting space. A powder room is also conveniently located on this floor. Upstairs, you'll find three generously sized bedrooms, including a primary bedroom complete with an ensuite bathroom and a walk-in closet. For added convenience, the laundry room is also situated on the upper level. The downstairs area features a recreation room, a convenient half bathroom, and ample storage space. This level also provides direct access to a single-car garage, which leads out to a private patio and garden. This home shows exceptionally well and is ready for a new family to make it their own.",2025-06-05,649900,9 Lasalle Court,Bedford,B4B 0H8,3,4,[],41348921,Single Family,Townhouse,"Townhouse, 2 Level",22 x 38`6,12,3,2 / 2,"1,732 sqft","1,945 sqft","2,743 sqft","2,743 sqft","$597,700 (2025)",N/A,Asphalt Shingle,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Marble, Ceramic, Carpet, Hardwood",Baseboard,N/A,N/A,Natural Gas,Municipal,Septic,"Yes, Attached, Single (attached, single)",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances,N/A,None,Re/max Nova (halifax),Yes,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","156 Lewis Drive, Bedford, NS (NOVA SCOTIA)",156 Lewis Drive,https://www.viewpoint.ca/cutsheet/202517949/1/156-Lewis-Drive,202517949,"A Rare Gem in Bedford West/Two Primary Suites, Endless Love & Value.Welcome to a home that doesn’t just check every box — it creates new ones. Nestled in the sought-after, whisper-quiet enclave of Thistle Grove, where underground power lines preserve the beauty of every skyline, this exquisite 4-year-old Bruce model has been thoughtfully upgraded into something truly extraordinary. What sets this home apart is not only its unbeatable value — a rare opportunity in this high-end neighborhood, but its heart: two expansive primary bedrooms, each with its own ensuite bath and generous walk-in closet. Whether it’s for an aging parent, a teenager growing into independence, or simply a gesture of love that says, “You deserve your own space too”, this design tells a story of care, connection, and comfort. With 3 total bedrooms, including a main-floor suite ideal for extended family or a home office, the layout balances function and flow. Soaring with natural light, the open-concept living and dining areas invite family gatherings and peaceful mornings. The chef’s kitchen features a 6-foot island, a walk-in pantry that inspires both meals and memories. Enjoy year-round efficiency with mini-split heating/cooling, unwind on the covered front deck, and appreciate the comfort of the attached heated garage. Every detail whispers quality, from the underground services to the quiet, established streets - all just minutes from Greenfoot (former BMO) Centre and less than 20 minutes to anywhere in HRM.This is more than a house - it’s a space that grows with you, cares for you, and reminds you what home should feel like.",2025-07-17,749900,156 Lewis Drive,Bedford,B4B 1C5,3,4,[],41337767,Single Family,Detached,2 Level,24 x 38,4,3,3 / 1,"1,800 sqft","2,211 sqft","6,473 sqft","6,470 sqft","$758,600 (2025)",N/A,Asphalt Shingle,N/A,Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,Electric,Municipal,Municipal,"Yes, Single, Heated (single attached garage)","Paved, Double (doubled paved driveway)",No,N/A,"Air Exchanger, Ensuite Bath, Balcony, Propane Fireplace","Landscaped, Hardwood Bush, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Oven, Refrigerator, Washer","Fridge, Stove, Washer, Dryer, Dishwasher, Microwave",Freezer,Propane Tank,Century 21 Trident Realty Ltd.,Yes,N/A,No
Subdistrict H (Bedford),"Olive Avenue, Bedford","120 Olive Avenue, Bedford, NS (NOVA SCOTIA)",120 Olive Avenue,https://www.viewpoint.ca/cutsheet/202510793/1/120-Olive-Avenue,202510793,"Welcome to Thistle Grove.  This beautiful 2-storey home features 4 bedrooms, 3.5 baths, and over 3,400 sq ft of finished space. The bright, open-concept main floor includes a kitchen with a 6’ island and corner pantry, spacious living room with propane fireplace, and large windows. Main floor office/den, mudroom with half bath, and access to a 25x24 attached garage with high ceilings. Upstairs features 3 bedrooms, laundry, and a luxurious primary suite with walk-in closet, soaker tub, and custom shower. Finished basement offers a rec room, 4th bedroom, full bath, and mechanical room. Fully ducted heat pump, covered front porch, and 14x10 back deck. Located in a quiet community with underground power.",2025-05-13,950000,120 Olive Avenue,Bedford,B4B 0L2,4,4,[],41337981,Single Family,Detached,2 Level,44 x 42,4,4,3 / 1,"2,410 sqft","3,450 sqft","8,161 sqft","8,161 sqft","$926,300 (2025)",Potential,Asphalt Shingle,"Wood Siding, Stucco, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Double (double attached)",Double (double),No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Hardwood Bush, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Oven - Propane, Range, Washer","fridge, stove, dishwasher, range, microwave, washer and dryer.",Gym equipment in garage.,Propane Tank,"Royal Lepage Atlantic, Royal Lepage Atlantic (dartmouth)",Yes,N/A,No
Subdistrict H (Bedford),"Olive Avenue, Bedford","170 Olive Avenue, Bedford, NS (NOVA SCOTIA)",170 Olive Avenue,https://www.viewpoint.ca/cutsheet/202516870/1/170-Olive-Avenue,202516870,"Newly constructed Almost 4000 sq ft Home with a fully finished basement. Walk in on the main floor into a grand entrance, office/den on the left, opening up to the large kitchen with an island, dining room, and living room with a propane fireplace. To the right is a large walk-in pantry, powder room, and mud room then into the 1.5-car garage. The upper floor, has 3 bedrooms, a large flex room, a full bathroom, and a laundry. To the left of the stairs is the primary owner's wing, with a 5-piece custom ensuite bathroom w/stand-alone tub and tiled custom shower, and a walk-in closet at the back. The basement has a large rec room with a wet bar, a fourth bedroom, another bath, and a mechanical room. The house is located in a newly developed part of Bedford with all underground power and easy access to local commodities. Fully landscaped with Finished Driveway.",2025-07-07,979900,170 Olive Avenue,Bedford,B4B 0L2,4,4,[],41338062,Single Family,Detached,2 Level,38' x 44',1,4,3 / 1,"2,670 sqft","3,890 sqft","6,229 sqft","6,227 sqft","$492,900 (2025)",Unknown,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Vinyl","Baseboard, Heat Pump, Fireplace",Yes,No,"Electric, Propane",Municipal,Municipal,"Yes, Attached, 1.5, Heated (21' x 23')",Concrete (driveway or garage),No,N/A,"Alarm System, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sutton Group Professional Realty,No,N/A,No
Subdistrict H (Bedford),"Samaa Court, Bedford","112 Samaa Court, Bedford, NS (NOVA SCOTIA)",112 Samaa Court,https://www.viewpoint.ca/cutsheet/202509371/1/112-Samaa-Court,202509371,"Welcome to 112 Samaa Court, located in the desirable Parks of West Bedford! This completed new construction home offers 5 spacious bedrooms with custom built-out closets, 4.5 bathrooms and 3,625 sqft of living space. Enjoy the convenience of an exterior electric car charger, built-in surround sound system, cozy fireplace, and an attached double garage with sleek epoxy flooring.  Step inside to a grand open-concept foyer featuring soaring ceilings, a designer light fixture, and beautifully crafted built-out closet space. Just off the foyer, the sun-drenched formal living room includes a fireplace, creating a warm and inviting space for relaxing or entertaining.  The chef-inspired kitchen is a showstopper, boasting a gorgeous oak wood island, elegant quartz backsplash, ample counter space, and a walk-in pantry to keep everything organized. Overlooking the dining room, living room, breakfast nook, and balcony, this space is designed for both everyday living and entertaining.  Upstairs, the luxurious primary suite features a custom walk-in closet and a spa-like ensuite complete with a soaking tub, tiled shower, and stylish tilework and custom mirrors. This level also includes three additional bedrooms—one with its own ensuite—another full bath, and a conveniently located laundry room.  The fully finished lower level offers versatility with a kitchenette (featuring a cooktop, slim fridge, microwave, and dishwasher), a full bathroom, and an additional bedroom with a walkout to the backyard—perfect for morning coffee or extended guest stays.  This exceptional home truly has it all—modern finishes, thoughtful design, and premium upgrades in one of Bedford’s most sought-after communities. Don’t miss your opportunity to make it yours!",2025-05-01,1295000,112 Samaa Court,Bedford West,B4B 0Y4,5,5,[],41456070,Single Family,Detached,2 Level,50’7”x28’6”,N/A,5,4 / 1,"2,790 sqft","3,625 sqft","5,253 sqft","5,253 sqft","$887,200 (2025)",N/A,Other,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate","Heat Pump, In Floor",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Double, Heated (attached, double)",Concrete,No,N/A,"Alarm System, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Microwave Rng Hd Combo, Oven, Range - Gas, Refrigerator, Stove - Gas, Washer",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
