subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
Subdistrict F (Bedford),"Millview Avenue, Bedford","1 Millview Avenue, Bedford, NS (NOVA SCOTIA)",1 B Millview Avenue,https://www.viewpoint.ca/cutsheet/202514590/1/1-B-Millview-Avenue,202514590,"Perched in the heart of Bedford with panoramic views of the Bedford Basin, this spacious and energy-efficient 5 bedroom, 4 bath home offers nearly 3214 sqft of beautifully designed living space. Step inside to a sunlit main floor with high end mahogany hardwood flooring featuring a bright living room with built-in electric fireplace and breathtaking water views  of Bedford Basin and private deck. The chef inspired kitchen boasts stainless steel appliances, granite countertops, modern cabinetry, a walk-in pantry and a generous breakfast island. Upstairs the primary suite offers a tranquil escape with a luxurious ensuite complete with a state of the art jetted tub. Three additional spacious bedrooms provide comfort and privacy for the entire family, conveniently located laundry room and a 3rd 4 piece bathroom. The fully finished basement offers incredible flexibility with a bright 5th bedroom, full bath and a kitchenette, ideal for extended family, guests or potential in-law suite. Unbeatable features are attached heated garage with heated driveway, ducted heat pump for year-round energy efficiency and  yard with low maintenance landscaping.  Located just steps from Millcove Shopping Plaza, DeWolf Waterfront Park, great restaurants, schools and offering quick access to Highways 102, 101 and 103. This home combines lifestyle, convenience and comfort in once exceptional package.",2025-06-13,919900,1 B Millview Avenue,Bedford,B4A 1G6,5,4,[],41311291,Single Family,Detached,2 Level,35.4 x 30 + Jog,13,5,3 / 1,"2,369 sqft","3,214 sqft","8,962 sqft","8,962 sqft","$887,400 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in, Heated (double/attached)","Exposed Aggregate, Other, Multiple Driveways (multiple)",No,"View: Harbour, View: Ocean","Alarm System, Water Jet Tub, Wood Stove(s), Ensuite Bath, Electric Fireplace, Central Vac Roughed In","Cleared, Landscaped, Sloping/Terraced","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Other, Range - Electric, Refrigerator, Washer",All Appliances,N/A,None,Re/max Nova (halifax),Yes,N/A,No
Subdistrict F (Bedford),"Millview Avenue, Bedford","11 Millview Avenue, Bedford, NS (NOVA SCOTIA)",11 Millview Avenue,https://www.viewpoint.ca/cutsheet/202528816/1/11-Millview-Avenue,202528816,"Welcome to 11 Millview Avenue in sought-after Bedford! This meticulously maintained two-storey home is proudly hitting the market for the very first time. Situated on a private, beautifully treed 13,200 sq. ft. corner lot, this property offers privacy, plenty of parking, and the exciting possibility of subdividing the lot (buyer to verify). With five spacious bedrooms and 4.5 bathrooms, this home provides exceptional space and flexibility for growing families or multi-generational living. The ground level features a self-contained one-bedroom suite with its own entrance—ideal for in-laws & guests. Inside, you’ll find a warm and welcoming open-concept main floor with cathedral ceilings in the living room, a cozy wood-burning fireplace, and beautiful hardwood floors. The kitchen is a chef’s delight, featuring rich cherry wood cabinetry, a walk-in pantry, a large island and plenty of counterspace. French doors lead to a designated dining room, perfect for entertaining. The main floor also hosts a convenient laundry room, a two-piece bathroom, and a spacious primary suite complete with his-and-hers closets and a luxurious 5-piece ensuite. Upstairs, you’ll find three generously sized bedrooms connected by two back-to-back 4-piece bathrooms, all overlooking the bright main living space below. Additional features include a built-in double garage and two ductless heat pumps for efficient year-round comfort. Don’t miss this rare opportunity to own a unique and spacious home in a prime Bedford location!",2025-12-01,899900,11 Millview Avenue,Bedford,B4A 1G8,5,5,[],00430413,Single Family,Detached,2 Level,41.3 x40.3 +/- J Irreg,24,5,4 / 1,"2,757 sqft","3,636 sqft","13,200 sqft","13,200 sqft","$776,000 (2025)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Walkout","Tile, Hardwood",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in (2 car built in garage)","Paved, Double (paved driveway with space for 4 parked cars)",No,N/A,"Ensuite Bath, Fireplace(s)","Partially Fenced, Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dryer, Refrigerator, Stove, Washer",N/A,N/A,"Heat Pumps, Water Heater",Century 21 Trident Realty Ltd.,Yes,N/A,No
Subdistrict F (Bedford),"Millview Avenue, Bedford","26 Millview Avenue, Bedford, NS (NOVA SCOTIA)",26 Millview Avenue,https://www.viewpoint.ca/cutsheet/202518585/1/26-Millview-Avenue,202518585,"Welcome home to 26 Millview Avenue, located in the heart of Bedford!  This well maintained four bedroom, three bath two story home with a double garage will impress you from the moment you arrive.  With a U shaped driveway on a large private lot, the property is close to shopping, main highways, and walking distance to nature trails and a beach!  The stunning kitchen has granite countertops and access to a deck and the large back yard.  The main floor also features a large family room with fireplace, dining area, laundry room and a two piece bathroom.  The second level contains four bedrooms, including the Primary bedroom that contains a five piece ensuite.  This level also has a large second bathroom.  The basement is totally finished and offers very flexible space with its openness.  This home has over 3000 square feet of living space.  Upgrades in recent years include new roofing shingles, hot water tank and a window and some doors in 2021, and since 2024, the basement was insulated, the kitchen significantly upgraded, new appliances, a new heat pump installed, some new windows, total bathroom renovations, new gleaming flooring, refreshed paint throughout, new stairs and additional basement renovations.  To appreciate the upgrades, please book a showing to view this incredible gem of a property.",2025-07-24,815000,26 Millview Avenue,Bedford,B4A 1G7,4,3,[],00430462,Single Family,Detached,2 Level,50.6 x 31.3,40,4,2 / 1,"2,299 sqft","3,277 sqft","13,901 sqft","13,901 sqft","$673,100 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,"Electric, Oil",Municipal,Municipal,"Yes, Attached, Double (attached double)","Paved, Circular",No,N/A,N/A,Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Range - Electric, Refrigerator, Washer",N/A,N/A,None,Verve Realty Group,Yes,N/A,No
Subdistrict F (Bedford),"Ravines Drive, Bedford","153 Ravines Drive, Bedford, NS (NOVA SCOTIA)",153 Ravines Drive,https://www.viewpoint.ca/cutsheet/202526556/1/153-Ravines-Drive,202526556,"Beautiful home in one of Halifax’s Most Sought-After Neighbourhoods and School Districts.It’s rare to find a house in this area that combines timeless curb appeal with a completely renovated interior.This elegant 5-bedroom 4.5-bathroom property has been extensively updated to offer a fresh, modern living experience. The upgrades include new engineered hardwood flooring, designer ceramic tiles, solid wood staircase, a brand-new kitchen with quartz countertops, a refreshed powder room, and a renovated main bath on the second level. The entire house has been freshly painted. The deck and most of the lighting fixtures have been updated.The walk-out basement opens to a fenced backyard, and the property line actually extends beyond the existing fence. Solar panels on the roof make this home energy-efficient and help reduce your daily living costs.  Conveniently located close to shopping, schools, parks, and public transit, this move-in-ready home offers the perfect blend of comfort, style, and practicality.",2025-10-24,1200000,153 Ravines Drive,Bedford,B4A 0A4,5,5,[],41251323,Single Family,Detached,2 Level,40 x 43,17,5,4 / 1,"2,511 sqft","3,789 sqft","7,199 sqft","7,199 sqft","$905,600 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood",Heat Pump,Yes,N/A,"Solar, Electric",Municipal,Municipal,"Yes, Detached, Double, Heated (double, heated)","Exposed Aggregate, Double",No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Air Jet Tub, Propane Fireplace, HRV (Heat Recovery Ventilation)","Year Round road, Landscaped, Fenced, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dryer, Refrigerator, Stove, Washer","stove,fridge,dishwasher,washer,dryer",N/A,Other,Royal Lepage Atlantic,No,N/A,No
Subdistrict F (Bedford),"Ravines Drive, Bedford","159 Ravines Drive, Bedford, NS (NOVA SCOTIA)",159 Ravines Dr Drive,https://www.viewpoint.ca/cutsheet/202527966/1/159-Ravines-Dr-Drive,202527966,"Welcome to 159 Ravines Drive — an elegant executive two-storey home in the prestigious Ravines of Bedford South. The exposed-aggregate driveway and striking rooflines with turret accents create outstanding curb appeal. Inside, a spacious foyer opens to large formal living and dining rooms featuring gleaming hardwood floors, picture-frame mouldings, and detailed crown work. The chef’s eat-in kitchen offers granite counters, espresso birch cabinetry, stainless steel appliances, pot lighting, and a generous walk-in pantry, with access to a large private deck. A stylish powder room and a warm family room with hardwood flooring, propane fireplace, and cove moulding complete the main level.Upstairs are four oversized bedrooms, including a luxurious primary suite with a huge walk-in closet and 5-piece ensuite with double vanities, walk-in shower, and jet tub. Convenient upper-level laundry makes daily living easy.The walkout basement leads to a private backyard, offering room for future expansion or recreation.",2025-11-14,899000,159 Ravines Dr Drive,Bedford,B4A 0B8,5,4,[],41251315,Single Family,Detached,2 Level,45x35.4,16,5,3 / 1,"2,440 sqft","3,561 sqft","7,175 sqft","7,175 sqft","$885,800 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Tile, Hardwood",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in (built in double)",Exposed Aggregate,No,N/A,"Air Exchanger, Ensuite Bath, Propane Fireplace, Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",All Appliances,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict F (Bedford),"Ravines Drive, Bedford","167 Ravines Drive, Bedford, NS (NOVA SCOTIA)",167 Ravines Drive,https://www.viewpoint.ca/cutsheet/202528653/1/167-Ravines-Drive,202528653,"Welcome to 167 Ravines Drive—an elegant, expansive 5-bedroom, 4-bathroom home in one of Bedford’s most sought-after neighbourhoods. Built in 2008 and offering nearly 3,500 sq. ft. of finished living space, this three-level home blends timeless finishes with thoughtful upgrades, including fresh paint throughout, a ducted heat pump, and a 2020 hot water tank. Step inside to a warm and inviting main floor featuring hardwood flooring, a spacious open-concept kitchen and living room, and a cozy propane fireplace. A formal dining room and a bright sitting room create the perfect layout for both family living and entertaining. Hardwood stairs lead to the upper level, where you’ll find four generous bedrooms and two full bathrooms, including a well-appointed primary suite with a large walk-in closet and an ensuite bathroom featuring a soaker tub. To top it off, you have an upper level laundry room on this second level so no need to walk downstairs to do your laundry! With plenty of space for a growing family, this level is designed for comfort and functionality. The walkout basement adds even more living space, featuring a media room, a spacious fifth bedroom, and a full bathroom—ideal for guests, teens, or extended family. Outside, the property backs onto a peaceful green belt, offering added privacy and a natural backdrop. The attractive brick exterior and the attached double garage complete the home’s strong curb appeal. Located on a quiet, established street in The Ravines—a community known for its beautiful homes, excellent schools, and family-friendly atmosphere—this is a rare opportunity to own a well-maintained, move-in-ready home in a premium Bedford location.",2025-11-27,959900,167 Ravines Drive,Bedford,B4A 0B8,5,4,[],41251299,Single Family,Detached,2 Level,37x37.5+JOG,17,5,3 / 1,"2,456 sqft","3,425 sqft","6,911 sqft","6,911 sqft","$802,600 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood","Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Double, Heated (attached heated)","Exposed Aggregate, Double",No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet, Other","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Exit Realty Metro,Yes,N/A,No
Subdistrict F (Bedford),"William Borrett Terrace, Bedford","129 William Borrett Terrace, Bedford, NS (NOVA SCOTIA)",129 William Borrett Terrace,https://www.viewpoint.ca/cutsheet/202524782/1/129-William-Borrett-Terrace,202524782,"Welcome to this high-quality, custom-designed home in one of the most beloved family neighborhoods in Bedford South. This beautiful home is sure to impress you when step inside. Key features: grand foyer with a 10-ft ceiling, formal dining & living rooms perfect for entertaining, outstanding custom-crafted kitchen with ceiling-height cabinetry & meticulous details, relaxing family room with see-through gas fireplace & large windows inviting abundant natural lights & warmth for family gatherings, spacious office connected to back deck with natural scenery, and built-in ample storage in mudroom and powder room. 2nd floor offers large landing, luxurious primary suite with massive walk-in closet, air jet tub spa, & ensuite bathroom. You'll find 3 additional spacious bedrooms, each with its own ensuite, plus laundry room on this level. The massive basement provides ample spaces for gym, media room, bar area, guest room, full bath, & lots of storage, perfect for kids to sleep over. This stunning home boasts two heating/cooling systems (gas and electric) with energy-efficient features. With the largest lot in this area, it offers privacy and natural beauty while being just steps away from amenities, restaurants, cafés, shopping, and easy highway access.",2025-10-01,1577000,129 William Borrett Terrace,Bedford South,B4A 0G6,5,6,[],41349267,Single Family,Detached,"2 Level, 3 Level",49.83x47.24,12,5,5 / 1,"4,101 sqft","5,927 sqft","18,205 sqft","18,205 sqft","$1,302,400 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed","Engineered Hardwood, Ceramic, Carpet, Hardwood","Baseboard, Heat Pump, Hot Water, Fireplace, Ductless Cooling",Yes,N/A,"Natural Gas, Electric, Propane",Municipal,Municipal,"Yes, Attached, Double, Built-in, Heated (large double with 15.5 foot high cieling)","Exposed Aggregate, Double, Multiple Driveways (double/multiple parking spaces)",No,N/A,"Gas Stove(s), Air Exchanger, Alarm System, Central Vacuum, Ensuite Bath, Air Jet Tub, Balcony, Fireplace(s), Electric Fireplace, HRV (Heat Recovery Ventilation)","Year Round road, Landscaped, Hardwood Bush, Sloping/Terraced, Wooded/Treed, Softwood Bush, Partial Cleared","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Barbeque, Central Vacuum, Cooktop, Cooktop - Gas, Dishwasher, Dryer, Dryer - Gas, Garburator, Microwave, Other, Oven, Range, Refrigerator, Washer",N/A,N/A,None,Exit Realty Metro,Yes,N/A,No
Subdistrict F (Bedford),"Windridge Lane, Bedford","122 Windridge Lane, Bedford, NS (NOVA SCOTIA)",122 Windridge Lane,https://www.viewpoint.ca/cutsheet/202526033/1/122-Windridge-Lane,202526033,"Welcome to this beautiful 4-bedroom, 3.5-bath home located in one of Halifax’s most desirable communities – Bedford South! From the moment you step into the spacious foyer, you’ll feel the warmth and comfort this home offers.  The open-concept kitchen is perfect for both everyday living and entertaining, featuring granite countertops, a large center island, and stainless steel appliances. The bright living room is filled with natural light from wide windows that frame views of the mature trees behind the property — a rare touch of tranquility right in the city.  Upstairs, the primary suite impresses with a walk-in closet and a luxurious ensuite complete with double sinks. Two additional large bedrooms share another full bath, also with double sinks, and the convenient upstairs laundry adds modern practicality.  The walkout lower level offers even more space with a generous rec room, a large bedroom with plenty of natural light, and a full bathroom — ideal for guests or teens. Step outside to enjoy your private backyard garden, bordered by trees for added privacy.  A ducted heat pump provides energy-efficient heating and cooling all year round. The double car garage adds convenience and extra storage.  Located within walking distance to Bedford South School (English) and École Secondaire du Sommet (French), plus coffee shops, grocery stores, banks, and more. With easy access to Highway 102, this home blends modern living with a perfect location.",2025-10-17,879000,122 Windridge Lane,Bedford South,B4A 0G2,4,4,[],41305988,Single Family,Detached,2 Level,31x45,13,4,3 / 1,"2,072 sqft","3,005 sqft","6,941 sqft","6,567 sqft","$852,100 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood, Porcelain","Heat Pump, Ducted Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in (paved)",Paved,No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath","Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Microwave, Range, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Aspenhill Court, Bedford","27 Aspenhill Court, Bedford, NS (NOVA SCOTIA)",27 Aspenhill Court,https://www.viewpoint.ca/cutsheet/202529334/1/27-Aspenhill-Court,202529334,"Welcome to 27 Aspenhill Court — where elegance meets ease in the heart of the Parks of West Bedford. This beautifully maintained 3 bed, 2.5 bath home offers a calming ambiance from the moment you step inside. Soft natural light flows across rich hardwood floors, guiding you through spacious rooms and an open-concept layout designed for both comfort and style. The kitchen features timeless wood cabinetry, including a glass-front display cabinet perfect for showcasing your favorite pieces. Enjoy effortless connection between the kitchen, dining area, and family room — a space made extra cozy with the glow of a natural gas fireplace during cooler months. From the dining nook, step outside onto your custom deck overlooking a private, fully fenced backyard. It’s an ideal retreat for quiet mornings or summer evenings spent dining alfresco with friends and family. Thoughtful custom touches are woven throughout the home, ensuring exceptional storage options and an easy flow from room to room. Upstairs, wide hallways lead to generous secondary bedrooms and a serene primary suite featuring a walk-in closet, charming writing-desk nook, and a spa-inspired ensuite with a soothing soaker tub. All bathrooms feature custom vanities, and the convenient second level laundry room with sink is just steps away. The lower level is clean, dry, and high-ceilinged — partially framed and drywalled, ready for your imagination to transform it into the perfect extension of your living space. Heat pumps installed in 2023/25 in both the family room and the primary bedroom provide year-round comfort and efficiency. Whether you work from home or simply enjoy being close to everything, this property offers the best of West Bedford living: excellent schools, shopping, amenities, parks, and nature. Minutes to Bayers Lake, a short drive to downtown Halifax, 30 minutes to Halifax Stanfield Airport.  A home that embodies calm, beauty, and thoughtful design — put this at the top of your must see list!",2025-12-11,799900,27 Aspenhill Court,Bedford,B4B 0M3,3,3,[],41363110,Single Family,Detached,2 Level,44x28,11,3,2 / 1,"2,178 sqft","2,178 sqft","4,990 sqft","4,990 sqft","$686,200 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Undeveloped, Full","Tile, Carpet, Hardwood","Baseboard, Heat Pump, Hot Water, Ductless Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single, Heated, Wired (oversized single)","Paved, Double (paved)",No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Fenced, Partial Cleared","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",Appliances and window blinds,"DR shelf, drapes, basement cupboards",None,Re/max Nova,Yes,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","173 Lewis Drive, Bedford, NS (NOVA SCOTIA)",173 Lewis Drive,https://www.viewpoint.ca/cutsheet/202524136/1/173-Lewis-Drive,202524136,"Step into comfort and modern design with this beautifully planned two-story home. The open-concept main level combines the kitchen, dining area, and living room, complemented by a cozy propane fireplace that adds warmth and charm. Adjacent to the kitchen, a patio door opens onto the back deck, leading to a practical mudroom. Off the mudroom, you'll find a convenient main-level laundry room and a powder room. Upstairs, the home offers two well-proportioned bedrooms and a generous main bathroom complete with dual sinks, providing ample space for a family. On the opposite side of the stairwell, a luxurious master suite awaits. This private retreat features a walk-in closet and a spa-inspired ensuite, where you can indulge in the comfort of dual vanities, a custom walk-in shower, and a freestanding soaking tub.",2025-09-22,769000,173 Lewis Drive,Bedford,B4B 1C5,3,3,[],41337841,Single Family,Detached,2 Level,30' x 42',1,3,2 / 1,"2,018 sqft","2,309 sqft","6,300 sqft","6,300 sqft","$95,000 (2025)",Unknown,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,None,Engineered Hardwood,"Baseboard, Heat Pump",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single (15' x 19'5"")",Concrete (driveway or garage),No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Sutton Group Professional Realty,No,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","205 Lewis Drive, Bedford, NS (NOVA SCOTIA)","Unit 13, 205 Lewis Drive",https://www.viewpoint.ca/cutsheet/202529242/1/Unit-13-205-Lewis-Drive,202529242,"**Ready to move in by February 28, 2026** Introducing The Bellmore, a beautifully crafted 4-bedroom, 3.5-bath detached home by Shaughnessy Homes in Belle Rose Park, West Bedford. Spanning 2,537 sq. ft. across three finished levels on a 34’ lot, this home blends modern style with everyday functionality. The main floor features an open-concept layout with a designer kitchen boasting a walk-in pantry, premium quartz countertops, and soft-close cabinetry. A stylish dining room bump-out adds a touch of elegance, perfect for gatherings. Engineered hardwood flows through the main and upper levels, complemented by an electric fireplace in the living area. Step outside to a beautifully finished composite deck, providing long-lasting durability with low maintenance. The finished WALKOUT basement is equipped with a wet bar, large bedroom, full bathroom and a spacious rec room perfect for extended family members. This home includes a fully ducted heat pump with natural gas backup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger. Nestled off Larry Uteck Blvd in the serene Belle Rose Park, this home is steps from schools, parks, and amenities. Built with Shaughnessy Homes’ signature quality, The Bellmore is a rare find in one of Bedford’s most desirable communities.",2025-12-09,859900,"Unit 13, 205 Lewis Drive",Bedford,B4B 0L3,4,3,[],41547464,Single Family,Detached,2 Level,22x48.4,N/A,4,2 / 1,"1,730 sqft","2,537 sqft","4,556 sqft","4,556 sqft",$0 (2025),N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","209 Lewis Drive, Bedford, NS (NOVA SCOTIA)","Unit 14, 209 Lewis Drive",https://www.viewpoint.ca/cutsheet/202529247/1/Unit-14-209-Lewis-Drive,202529247,"**Ready to move in by February 28, 2026** Introducing The Bellmore, a beautifully crafted 4-bedroom, 3.5-bath detached home byShaughnessy Homes in Belle Rose Park, West Bedford. Spanning 2,537 sq. ft. across three finished levels on a 34’ lot, this homeblends modern style with everyday functionality. The main floor features an open-concept layout with a designer kitchen boasting awalk-in pantry, premium quartz countertops, and soft-close cabinetry. A stylish dining room bump-out adds a touch of elegance,perfect for gatherings. Engineered hardwood flows through the main and upper levels, complemented by an electric fireplace in theliving area. Step outside to a beautifully finished composite deck, providing long-lasting durability with low maintenance. The finishedbasement, with durable laminate flooring, offers flexible space for family or guests. If you're looking for a walk-out basement equippedwith a wet bar, washer and dryer rough in, bedroom, bathroom and a rec room - we have a limited number of The Bellmore walkoutmodels for $859,900, perfect for extended members of the family. Both versions include a fully ducted heat pump with natural gasbackup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger. Nestled off Larry Uteck Blvd in theserene Belle Rose Park, this home is steps from schools, parks, and amenities. Built with Shaughnessy Homes’ signature quality,The Bellmore is a rare find in one of Bedford’s most desirable communities.",2025-12-09,844900,"Unit 14, 209 Lewis Drive",West Bedford,B4B 0L3,4,4,[],41547472,Single Family,Detached,2 Level,22 x 48.4,N/A,4,3 / 1,"1,730 sqft","2,537 sqft","4,603 sqft","4,603 sqft",$0 (2025),N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","210 Lewis Drive, Bedford, NS (NOVA SCOTIA)","Unit 1, 210 Lewis Drive",https://www.viewpoint.ca/cutsheet/202529341/1/Unit-1-210-Lewis-Drive,202529341,"**Ready to move in by February 14, 2026** Welcome to The Bellview, a 4-bed, 3.5-bath detached home by Shaughnessy Homes in the exclusive Belle Rose Park in West Bedford. Spanning over 2,500 sq. ft. on a 34’ lot, this three-level residence offers premium living with thoughtful design. The main floor boasts an open concept layout with designer kitchen + walk-in pantry, premium finishes, quartz countertops and modern lighting, seamlessly blending style and function. Step outside to a beautifully finished composite deck, providing long-lasting durability with low maintenance. Enjoy ducted heating and cooling with natural gas backup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger for future-ready living. Engineered hardwood flows through the main and upper levels, while the finished basement features durable laminate, perfect for versatile living spaces. Nestled off Larry Uteck Blvd, Belle Rose Park is a serene, master-planned community with easy access to schools, shops, and parks. Built with Shaughnessy Homes’ renowned craftsmanship, The Bellview is part of a limited collection of detached homes in one of Bedford’s most desirable neighborhoods.",2025-12-11,864900,"Unit 1, 210 Lewis Drive",West Bedford,B4B 0L3,4,4,[],41547340,Single Family,Detached,2 Level,22 x 49,N/A,4,3 / 1,"1,820 sqft","2,601 sqft","11,317 sqft","11,317 sqft",$0 (2025),N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Olive Avenue, Bedford","170 Olive Avenue, Bedford, NS (NOVA SCOTIA)",170 Olive Avenue,https://www.viewpoint.ca/cutsheet/202516870/1/170-Olive-Avenue,202516870,"Newly constructed Almost 4000 sq ft Home with a fully finished basement. Walk in on the main floor into a grand entrance, office/den on the left, opening up to the large kitchen with an island, dining room, and living room with a propane fireplace. To the right is a large walk-in pantry, powder room, and mud room then into the 1.5-car garage. The upper floor, has 3 bedrooms, a large flex room, a full bathroom, and a laundry. To the left of the stairs is the primary owner's wing, with a 5-piece custom ensuite bathroom w/stand-alone tub and tiled custom shower, and a walk-in closet at the back. The basement has a large rec room with a wet bar, a fourth bedroom, another bath, and a mechanical room. The house is located in a newly developed part of Bedford with all underground power and easy access to local commodities. Fully landscaped with Finished Driveway. All appliances are included and installed.",2025-07-07,979900,170 Olive Avenue,Bedford,B4B 0L2,4,4,[],41338062,Single Family,Detached,2 Level,38' x 44',1,4,3 / 1,"2,670 sqft","3,890 sqft","6,229 sqft","6,227 sqft","$492,900 (2025)",Unknown,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Vinyl","Baseboard, Heat Pump, Fireplace",Yes,No,"Electric, Propane",Municipal,Municipal,"Yes, Attached, 1.5, Heated (21' x 23')",Concrete (driveway or garage),No,N/A,"Alarm System, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sutton Group Professional Realty,No,N/A,No
