subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
Subdistrict H (Bedford),"Lewis Drive, Bedford","209 Lewis Drive, West Bedford, NS (NOVA SCOTIA)","Unit 14, 209 Lewis Drive",https://www.viewpoint.ca/cutsheet/202529247/1/Unit-14-209-Lewis-Drive-West-Bedford,202529247,"**Ready to move in by February 28, 2026** Introducing The Bellmore, a beautifully crafted 4-bedroom, 3.5-bath detached home byShaughnessy Homes in Belle Rose Park, West Bedford. Spanning 2,537 sq. ft. across three finished levels on a 34’ lot, this homeblends modern style with everyday functionality. The main floor features an open-concept layout with a designer kitchen boasting awalk-in pantry, premium quartz countertops, and soft-close cabinetry. A stylish dining room bump-out adds a touch of elegance,perfect for gatherings. Engineered hardwood flows through the main and upper levels, complemented by an electric fireplace in theliving area. Step outside to a beautifully finished composite deck, providing long-lasting durability with low maintenance. The finishedbasement, with durable laminate flooring, offers flexible space for family or guests. If you're looking for a walk-out basement equippedwith a wet bar, washer and dryer rough in, bedroom, bathroom and a rec room - we have a limited number of The Bellmore walkoutmodels for $859,900, perfect for extended members of the family. Both versions include a fully ducted heat pump with natural gasbackup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger. Nestled off Larry Uteck Blvd in theserene Belle Rose Park, this home is steps from schools, parks, and amenities. Built with Shaughnessy Homes’ signature quality,The Bellmore is a rare find in one of Bedford’s most desirable communities.",2025-12-09,844900,"Unit 14, 209 Lewis Drive",West Bedford,B4B 0L3,4,4,[],41547472,Single Family,Detached,2 Level,22 x 48.4,N/A,4,3 / 1,"1,730 sqft","2,537 sqft","4,603 sqft","4,603 sqft","$200,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
Subdistrict H (Bedford),"Lewis Drive, Bedford","210 Lewis Drive, West Bedford, NS (NOVA SCOTIA)","Unit 1, 210 Lewis Drive",https://www.viewpoint.ca/cutsheet/202529341/1/Unit-1-210-Lewis-Drive-West-Bedford,202529341,"**Ready to move in by February 14, 2026** Welcome to The Bellview, a 4-bed, 3.5-bath detached home by Shaughnessy Homes in the exclusive Belle Rose Park in West Bedford. Spanning over 2,600 sq. ft. on a 34’ lot, this three-level residence offers premium living with thoughtful design. The main floor boasts an open concept layout with designer kitchen + walk-in pantry, premium finishes, quartz countertops and modern lighting, seamlessly blending style and function. Step outside to a beautifully finished composite deck, providing long-lasting durability with low maintenance. Enjoy ducted heating and cooling with natural gas backup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger for future-ready living. Engineered hardwood flows through the main and upper levels, while the finished basement features durable laminate, perfect for versatile living spaces. Nestled off Larry Uteck Blvd, Belle Rose Park is a serene, master-planned community with easy access to schools, shops, and parks. Built with Shaughnessy Homes’ renowned craftsmanship, The Bellview is part of a limited collection of detached homes in one of Bedford’s most desirable neighborhoods.",2025-12-11,864900,"Unit 1, 210 Lewis Drive",West Bedford,B4B 0L3,4,4,[],41547340,Single Family,Detached,2 Level,22 x 49,N/A,4,3 / 1,"1,820 sqft","2,601 sqft","11,317 sqft","11,317 sqft","$395,900 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
Subdistrict H (Bedford),"Samaa Court, Bedford","112 Samaa Court, Bedford West, NS (NOVA SCOTIA)",112 Samaa Court,https://www.viewpoint.ca/cutsheet/202529293/1/112-Samaa-Court-Bedford-West,202529293,"Welcome to 112 Samaa Court in the popular Parks of West Bedford. This newly completed home offers 5 spacious bedrooms with custom built-out closets, 4.5 bathrooms, designer finishes, and a well-planned in-law suite perfect for extended family. Convenience and comfort are built into every detail. Enjoy an exterior electric car charger, built-in surround sound, a cozy fireplace, an attached double garage with sleek epoxy flooring, and a 10 year home warranty. The grand open-concept foyer features soaring ceilings and custom cabinetry that provides both style and practical storage. The sun-filled formal living room sits just off the foyer and includes a beautiful fireplace that sets the tone for relaxed evenings and easy entertaining. The chef-inspired kitchen features a striking oak wood island, elegant quartz backsplash, generous counter space, and a walk-in pantry. Overlooking the dining room, living room, breakfast nook, and a spacious deck with a backyard exposure, this area is ideal for everyday living and entertaining. Upstairs, the luxurious primary suite offers a custom walk-in closet and a spa-like ensuite with a soaking tub, tiled shower, stylish tile work, and custom mirrors. Three additional bedrooms - one with its own en-suite, a full bathroom with modern finishes, and conveniently located laundry closet complete this floor. The fully finished lower level offers a tailored floor plan inclusive of a mudroom off the double car garage leading to a tailored one bedroom in-law which offers a kitchenette with custom cabinetry, a full bathroom, and bedroom with a walkout to the backyard & it's own separate entrance. Modern finishes and thoughtful design come together in this impressive home located within one of Bedford’s most desirable communities. Your opportunity to own something truly special awaits.",2025-12-10,1195000,112 Samaa Court,Bedford West,B4B 0Y4,5,5,[],41456070,Single Family,Detached,2 Level,"50'6"" x 28'6""",N/A,5,4 / 1,"2,888 sqft","3,621 sqft","5,253 sqft","5,253 sqft","$966,900 (2026)",N/A,Other,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate","Heat Pump, In Floor",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Double (attached | double car | heated | exterior entrance | epoxy floor | 19'4"" x 21')",Concrete (driveway),No,N/A,"Alarm System, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Cooktop - Gas, Dishwasher, Dryer, Microwave, Oven, Refrigerator, Washer",N/A,N/A,None,"Royal Lepage Atlantic, Re/max Nova (halifax)",No,N/A,No,
Subdistrict H (Bedford),"Stephs Street, Bedford"," Stephs Street, West Bedford (PID 41547597), NS (NOVA SCOTIA)","Unit 3,  Stephs Street",https://www.viewpoint.ca/cutsheet/202519895/1/Unit-3-Stephs-Street-West-Bedford,202519895,"Discover The Bellhaven, a 3-bed, 3.5-bath corner unit townhome by Shaughnessy Homes in the desirable Belle Rose Park in West Bedford. Spanning 2,243 sq. ft. across three finished levels, this home blends modern comfort with stylish design.  The main floor features a home office, a sleek kitchen with premium finishes, and an open-concept living and dining area perfect for entertaining. Upstairs, three spacious bedrooms include a luxurious primary suite. Engineered hardwood graces the main and second levels, while the walk-out basement offers a wet bar, and a bright bonus space for guests or recreation.  Stay comfortable with ducted heating/cooling with a natural gas backup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger. Nestled off Larry Uteck Blvd, Belle Rose Park offers easy access to schools, shops, and parks in a quiet, master-planned community. Built with Shaughnessy Homes’ signature quality, The Bellhaven is a rare opportunity to own in one of Halifax’s most sought-after neighborhoods.",2025-08-07,744900,"Unit 3,  Stephs Street",West Bedford,B4B 0L1,3,4,[],41547597,Single Family,Townhouse,3 Level,22 x 38,N/A,3,3 / 1,"1,693 sqft","2,243 sqft","23,943 sqft","23,943 sqft","$500,000 (2026)",N/A,Asphalt Shingle,"Other, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate","Baseboard, Heat Pump",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
Subdistrict H (Bedford),"Stephs Street, Bedford","138 Stephs Street, Bedford, NS (NOVA SCOTIA)",138 Stephs Street,https://www.viewpoint.ca/cutsheet/202600401/1/138-Stephs-Street-Bedford,202600401,"Check to see if you qualify for the First-Time Home Buyers’ GST Rebate. Welcome to 138 Stephs Street, Unit D – “The Horizon,” a quality-built middle-unit townhome by Signature Homes Limited. Priced from $709,000, this thoughtfully designed home offers exceptional value with an impressive list of standard features. The entryway and bathrooms feature ceramic tile, while upgraded vinyl plank flooring enhances the main living areas. A hardwood staircase adds warmth, durability, and timeless appeal. Year-round comfort is ensured with a fully ducted heat pump, and both the kitchen and bathrooms are finished with quartz countertops throughout, delivering a modern, polished aesthetic. Off the dining area, a huge patio door leads to the deck complete with privacy wall, ideal for outdoor entertaining and everyday enjoyment. The walk-out basement provides excellent additional living space and is roughed in for a wet bar, offering future flexibility for entertaining or extended living. Situated on a landscaped lot and backed by an Atlantic New Home Warranty, this home delivers peace of mind and low-maintenance living in a growing community—an excellent opportunity to secure a new build showcasing quality craftsmanship.",2026-01-08,709000,138 Stephs Street,Bedford,B4B 1H1,4,4,[],41556580,Single Family,Townhouse,2 Level,irregular,N/A,4,3 / 1,"1,672 sqft","2,238 sqft","2,787 sqft","2,791 sqft","$348,200 (2026)",N/A,Asphalt Shingle,"Other, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Vinyl Plank",Heat Pump,N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single)",Paved (driveway),No,N/A,Ensuite Bath,N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",N/A,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
Subdistrict H (Bedford),"Stephs Street, Bedford","140 Stephs Street, Bedford, NS (NOVA SCOTIA)",140 Stephs Street,https://www.viewpoint.ca/cutsheet/202600403/1/140-Stephs-Street-Bedford,202600403,"Check to see if you qualify for the First-Time Home Buyers’ GST Rebate. Welcome to 140 Stephs Street, Unit E – “The Horizon,” a quality-built exterior-unit townhome by Signature Homes Limited, ready for immediate occupancy. Thoughtfully designed with modern finishes and durable construction, this home offers both comfort and style. The inviting entryway and bathrooms feature ceramic tile, while upgraded vinyl plank flooring enhances the main living areas. A hardwood staircase leads to both the main and bedroom levels, adding a timeless touch. Enjoy year-round comfort with a fully ducted heat pump, and relax in the cozy living space highlighted by an electric fireplace. The well-appointed kitchen showcases quartz countertops, offering both elegance and functionality. Off the dining area, a huge patio door opens to the deck complete with privacy wall, ideal for outdoor dining and relaxing.The walk-out basement offers excellent additional living space and is equipped with a wet bar, making it perfect for entertaining or extended family use. The primary bedroom features a private ensuite with a tiled shower, creating a spa-like retreat. Situated on a landscaped lot and backed by an Atlantic New Home Warranty, this townhome provides peace of mind and low-maintenance living—perfect for today’s lifestyle.",2026-01-08,729000,140 Stephs Street,Bedford,B4B 1H1,4,4,[],41556598,Single Family,Townhouse,2 Level,irregular,N/A,4,3 / 1,"1,672 sqft","2,238 sqft","8,789 sqft","8,789 sqft","$359,100 (2026)",N/A,Asphalt Shingle,"Other, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Vinyl Plank",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single)",Paved (driveway),No,N/A,"Ensuite Bath, Electric Fireplace",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",N/A,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Blue Forest Lane, Hammonds Plai","60 Blue Forest Lane, Hammonds Plains, NS (NOVA SCOTIA)",60 Blue Forest Lane,https://www.viewpoint.ca/cutsheet/202521750/1/60-Blue-Forest-Lane-Hammonds-Plains,202521750,"Looking for that larger home for extended family or your large family? This is perfect this home sits on 2+ acres on a mature treed lot. This 2sty home features a large paved driveway on a private lot, great for the kids riding there bikes and playing basketball, hockey & soccer .Walk into the the large foyer and a beautiful stair case leading to the upper level, main floor with a exlg living & dining room with beautiful hardwood flooring, bright kitchen with lots of cabinets & island ,cozy family room with propane flps, buyers will have to lease tanks if they would like to use it as sellers had them taken out.1/2 bth, laundry room ,the upper level features 4 bedrooms ,full bth, primary with ensuite & closets one a walk-in ,basement with 2 bedrooms the windows do not meet code, office, family room, large utility room. Great location min to the highway to get to the city and on city water. Don't miss this beautiful large family home.",2025-08-27,789000,60 Blue Forest Lane,Hammonds Plains,B4B 1L1,6,3,[],40650210,Single Family,Detached,2 Level,44x38,31,6,2 / 1,"2,420 sqft","3,340 sqft","3,154 sqft","113,692 sqft (2.6 acres)","$742,200 (2026)",No,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed","Tile, Ceramic, Carpet, Laminate, Hardwood, Porcelain",Baseboard,Yes,N/A,Electric,Municipal,Septic,"Yes, Attached, Double (attached double)",Paved (lots of parking),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, See Remarks, Propane Fireplace","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","Fridge,stove,dishwasher,washer,dryer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Daisywood Drive, Hammonds Plai","150 Daisywood Drive, Hammonds Plains, NS (NOVA SCOTIA)",150 Daisywood Drive,https://www.viewpoint.ca/cutsheet/202601502/1/150-Daisywood-Drive-Hammonds-Plains,202601502,"150 Daisywood: Your Private 2-Acre Sanctuary on a Quiet Cul-de-Sac  Escape the noise and settle into a lifestyle of tranquility at 150 Daisywood. Tucked away on a peaceful cul-de-sac and situated directly across from a park, this home offers the perfect balance of family community and total privacy. Resting on a magnificent, mature 2-acre lot, the property is enveloped by lush green space, ensuring your view is always one of nature, gardens, and towering trees.  The home has been thoughtfully updated to blend architectural charm with modern luxury. At its heart is an entirely new, high-end kitchen—a chef’s dream designed for family meals and effortless entertaining. The interior radiates warmth, featuring rich cherry hardwood floors, bright vinyl windows, and a cozy propane fireplace. Comfort is guaranteed year-round with four energy-efficient heat pumps installed throughout the home.  Step outside to discover a true backyard oasis. Whether you have a green thumb or simply love the outdoors, you will adore the established vegetable gardens, greenhouse, and storage shed. For ultimate relaxation, retreat to the incredible sunroom off the deck; featuring a WETT-certified wood stove, it is an idyllic space for working, reading, or gathering with friends while overlooking your private grounds.  Upstairs, the spacious primary suite serves as a retreat within a retreat, complete with a walk-in closet and ensuite, accompanied by two other generous bedrooms. The lower level offers flexibility with a cozy rec room, walk-out access, and ample storage. Hobbyists and car enthusiasts will be thrilled by the parking options: an attached garage plus a massive detached double garage (built 2012).  Lovingly cared for and showing like new, this is more than a house—it is a lifestyle",2026-01-26,799900,150 Daisywood Drive,Hammonds Plains,B4B 0E1,3,3,[],41219965,Single Family,Detached,2 Level,32 x 26,20,3,2 / 1,"1,664 sqft","1,868 sqft","90,605 sqft (2.1 acres)","90,605 sqft (2.1 acres)","$670,100 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Hot Water, Fireplace",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Detached, Single, Double (detached double garage & attached single garage)",N/A,No,N/A,"Air Exchanger, Ensuite Bath, Propane Fireplace",N/A,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Glen Arbour Way, Hammonds Plai","570 Glen Arbour Way, Hammonds Plains, NS (NOVA SCOTIA)",570 Glen Arbour Way,https://www.viewpoint.ca/cutsheet/202529424/1/570-Glen-Arbour-Way-Hammonds-Plains,202529424,"Disclaimer: This property is being sold as-is. A weather-tight dwelling sits partially developed on a lot that is crossed by a Nova Scotia Power Easement and as a result Nova Scotia Power service cannot be connected at this time due to the dwelling being located on the easement. The presence of the easement may affect future improvements, utility work, or development plans on the site. The seller makes no warranties or claims that a buyer may be able to make utility arrangements with NS Power at this time or in the future. Any prospective buyers should perform thorough due diligence on easement terms, access rights, and local permitting requirements before purchase. The current work done on site consists of a drilled well, a septic tank (no field installed), slab with in-floor heating plumbed, roof shingled, exterior vinyl siding and stone completed, electrical and plumbing rough-ins. TLA/MLA and dimensions are representative of existing floor plans.",2025-12-13,199900,570 Glen Arbour Way,Hammonds Plains,B4B 1N3,3,3,[],00644096,Single Family,Detached,1 Level,52 x 46 -jogs,N/A,3,2 / 1,"1,911 sqft","1,911 sqft","40,566 sqft","40,566 sqft","$441,500 (2026)",N/A,Asphalt Shingle,Vinyl,"Slab, Poured Concrete",None,None,Other,N/A,N/A,None,Drilled Well,Other,"Yes, Attached, Double (attached, double.)",Gravel,No,N/A,See Remarks,"Year Round road, Partial Cleared, Not Landscaped",Other,None,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","192 Gleneagles Drive, Hammonds Plains, NS (NOVA SCOTIA)",192 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202600709/1/192-Gleneagles-Drive-Hammonds-Plains,202600709,"Step into a home designed to keep pace with how you live today. This striking two-storey residence offers four well-appointed bedrooms, 2.5 bathrooms, and a layout that adapts effortlessly to work, play, and everything in between. From creative pursuits to family gatherings, the thoughtfully designed interior provides multiple zones that can evolve with your needs.  The lower level opens up a world of possibilities, featuring generous bonus areas perfect for recreation, media, hobbies, or extended family living—complete with direct outdoor access through the walk-out basement. Whether you envision a fitness space, games lounge, or private retreat, the options are wide open.  A newly constructed triple-car garage takes this property to another level, boasting an impressive 850 sq. ft. loft with a half bath above—an ideal environment for a home business, guest quarters, or an inspiring studio space. Additional functionality comes with a wired 12 x 16 shed, perfect for storage, projects, or weekend tinkering.  Tucked away on a beautifully treed lot and set well back from the road, this property delivers a serene setting without sacrificing convenience. With quick access to Highway 102, commuting to Halifax, the airport, and nearby communities is seamless. This is a unique offering for buyers seeking adaptability, privacy, and the freedom to grow into their space.",2026-01-13,799900,192 Gleneagles Drive,Hammonds Plains,B4B 1V8,4,3,[],40836983,Single Family,Detached,2 Level,"38'3"" x 40""6""",23,4,2 / 1,"1,800 sqft","2,636 sqft","83,400 sqft (1.9 acres)","83,400 sqft (1.9 acres)","$719,700 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Partially Developed, Walkout","Ceramic, Hardwood, Linoleum","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Electric, Propane, Pellet",Drilled Well,Septic,"Yes, Attached, Detached, Single, Triple, Heated, Wired (attached garage is 13'1"" x 19'7"", large triple bay detached garage with loft is 27'2"" x 39'2"")","Paved, Dirt, Parking Space(s) (long driveway with multiple parking)",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Air Jet Tub, Propane Fireplace, Sump Pump, Central Vac Roughed In","Cleared, Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer, Water Purifier, Water Softener",N/A,N/A,None,Royal Lepage Atlantic (new Minas),Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","252 Gleneagles Drive, Hammonds Plains, NS (NOVA SCOTIA)",252 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202601681/1/252-Gleneagles-Drive-Hammonds-Plains,202601681,"Welcome to this very well maintained family home located in the sought-after community of Hammonds Plains. This spacious property offers 4 bedrooms plus a bonus room, 3 full baths and 1 half bath, providing flexibility for growing families, guests, or a home office setup. The laundry is conveniently located on the main floor in the mud room area. The home features an attached double garage, a bright and functional layout, and a walkout basement that adds excellent potential for additional living space or in-law accommodations. The primary bedroom includes a private ensuite bath, creating a comfortable retreat. Set on a large, level lot, the backyard is a standout complete with a huge custom playground, making it an ideal space for kids, entertaining, or simply enjoying outdoor living. Pride of ownership is evident throughout, making this home truly move-in ready. Located close to schools, amenities, and outdoor recreation, this property offers the perfect blend of space, comfort, and lifestyle.",2026-01-29,889900,252 Gleneagles Drive,Hammonds Plains,B4B 1V8,4,4,[],40837015,Single Family,Detached,"2 Level, 3 Level",54 x 26.5,22,4,3 / 1,"2,441 sqft","3,526 sqft","104,108 sqft (2.4 acres)","104,108 sqft (2.4 acres)","$747,100 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Hardwood","Baseboard, Heat Pump, Hot Water",Yes,N/A,"Electric, Oil",Well,Septic,"Yes, Attached, Double (attached, double)","Paved, Parking Space(s)",No,N/A,"Water Jet Tub, Propane Fireplace, HRV (Heat Recovery Ventilation), Sump Pump","Landscaped, Level, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet, Other","Dishwasher, Dryer - Electric, Glass Cooktop, Oven - Electric, Refrigerator, Washer",Appliances,N/A,Propane Tank,Red Door Realty,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","510 Gleneagles Drive, Hammonds Plains, NS (NOVA SCOTIA)",510 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202520287/1/510-Gleneagles-Drive-Hammonds-Plains,202520287,"Country Oasis with Big City Style - Welcome to 510 Gleneagles Dr in White Hills Subdivision located on McCabe Lake with 115ft of lake frontage. With over 3700 sq ft this stunning home is designed for entertaining and relaxing and brings nature to your doorstep. A covered veranda and screened in porch at the front, perfect to relax and enjoy the afternoon sun. The main floor has an open concept, great room; wall of windows and cathedral ceiling offering natural light throughout the day. Kitchen/dining area separated by a beautiful double sided propane fireplace. Exit out onto a multi-levelled deck; screened in porch and large private backyard for all your social gatherings. The 2 car garage is off the kitchen and the powder room is conveniently located on the main floor for guests. The primary bedroom is a private spa inspired space designed to rejuvenate after a long day with a large ensuite with soaker tub, walk-in closet and additional closet, propane fireplace and exterior door only steps from the inviting hot tub. Three family bdrms with large closets, full bath & laundry room on the third floor. Head downstairs to the lower level to find a large cozy family room with built in day-beds (with storage) for relaxing, a beautiful multi purpose room and a surround sound system with built in speakers and separate volume controls throughout the house for movie nights and social gatherings. A nature path with boardwalks will bring you to the stunning McCabe lake with a private deck/ dock and newly built lake bunkie (with power) Located in an excellent school district, this spotless, beautiful custom built home, is a must see, as it shows the pride of ownership throughout. Home and cottage life all in one spot.",2025-08-11,1149000,510 Gleneagles Drive,Hammonds Plains,B4B 1V9,4,4,[],40837171,Single Family,Detached,2 Level,32x48,22,4,3 / 1,"2,381 sqft","3,643 sqft","81,635 sqft (1.9 acres)","81,635 sqft (1.9 acres)","$942,900 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Hot Water, In Floor",Yes,N/A,Oil,Drilled Well,Septic,"Yes, Double, Built-in (double built in)",Paved,Yes,Access: Lake,"Ensuite Bath, Hot Tub, Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kara Court, Hammonds Plai","15 Kara Court, Hammonds Plains, NS (NOVA SCOTIA)",15 Kara Court,https://www.viewpoint.ca/cutsheet/202600192/1/15-Kara-Court-Hammonds-Plains,202600192,"This spacious home is looking for a new family. A great match for your growing family!  This well-cared for, two-story, 4 bedroom and 3 bath home awaits you!   Close to all amenities, great schools, on municipal water, tucked away on a large private country lot, on a quiet cul de sac, in the sought after, family friendly neighbourhood of Kingswood. This home has the perfect layout for your growing family or extended family. It offers HWBB heating plus 4 new heat pumps, a beautiful kitchen open to the dining nook and family room with a propane fireplace.  The main floor includes the kitchen with an abundance of cabinets, generous counter space, a built-in desk, garden door leading to the deck, a separate living room and dining room with plenty of space for hosting gatherings, laundry room, 2 piece bathroom, inside access to the attached double car garage. Upstairs there is a generous sized master bedroom with ensuite, 3 other bedrooms with double closets and a full bath. The basement level has 3 large rooms with lots of space to create a games room, rec room or just use the space for the kiddies to play! Recent improvements include; kitchen backsplash, interior painting and 4 new ductless heat pumps.",2026-01-05,829000,15 Kara Court,Hammonds Plains,B4B 1L4,4,3,[],40720773,Single Family,Detached,2 Level,58' x 27',28,4,2 / 1,"2,064 sqft","3,166 sqft","51,286 sqft (1.2 acres)","51,286 sqft (1.2 acres)","$770,400 (2026)",Unknown,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood, Linoleum","Baseboard, Other, Hot Water, Ductless Cooling",Yes,N/A,Oil,Municipal,Septic,"Yes, Attached, Double (attached 20' x 19'.8"")",Parking Space(s) (parking for 3-4 cars),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Propane Fireplace","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Refrigerator, Stove","Fridge, Stove, Dishwasher, Washer, Dryer and Freezer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No,
