subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
Subdistrict F (Bedford),"Shaughnessy Place, Bedford","104 Shaughnessy Place, Bedford, NS (NOVA SCOTIA)",104 Shaughnessy Place,https://www.viewpoint.ca/cutsheet/202514150/1/104-Shaughnessy-Place,202514150,"Shaughnessy  Place, elevated Living in the Ravines of South Bedford. Tucked away on a private cul-de-sac in one of Bedford’s most prestigious enclaves, this exceptional custom-built residence sits on an expansive lot, over half an acre, backing onto serene, tree-lined green space for total privacy & tranquility. Meticulously maintained and crafted with uncompromising quality, this 6,352 sq ft luxury home offers the perfect blend of elegance, function, & comfort. Graceful architectural details such as soaring 20-foot ceilings, cove moldings, tray ceilings, crystal light fixtures, and gleaming hardwood floors create an atmosphere of timeless sophistication. Main level alone spans over 3,300 sq ft and has been designed with accessibility and everyday luxury in mind, featuring wide hallways, fully ducted heating and cooling, in-floor heat and a whole-home generator for peace of mind. The heart of the home is a gourmet kitchen appointed with endless custom cabinetry, granite countertops, and high-end appliances. Expansive living and dining spaces flow seamlessly to a vast, south-facing deck that overlooks the fully fenced pool and pristine patio area, outdoor sanctuary. Stunning primary suite is a private retreat with tranquil green space views, an exquisite 5-piece ensuite bath, and generous closet space. A beautifully appointed second bedroom and a dedicated home office round out the main level, along with a conveniently located laundry room. Downstairs, the fully finished walk-out lower level offers incredible bonus space: a professional-style bar, home gym, theater room, additional bedroom, full bath, and abundant storage. Additional features include a double garage, extended driveway, and direct access to a trail system offering endless opportunities to enjoy the natural surroundings. This home is the epitome of refined living in one of Halifax’s most desirable neighbourhoods.  Experience luxury, privacy, & elegance at its finest.",2025-06-10,2495000,104 Shaughnessy Place,Bedford,B4A 0A1,4,3,[],41160227,Single Family,Detached,Bungalow,80' x 54' -jogs,10,4,3 / 0,"3,258 sqft","6,352 sqft","22,931 sqft","22,932 sqft","$1,264,300 (2025)",Potential,Asphalt Shingle,"Stone, Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Hardwood","Heat Pump, In Floor, Ducted Cooling",Yes,Yes,Electric,Municipal,Municipal,"Yes, Attached, Double, Heated (attached)",Concrete (concrete),No,N/A,"Air Exchanger, Alarm System, Central Vacuum, Ensuite Bath, Intercom, In-Ground Pool, See Remarks, Fireplace(s), Electric Fireplace","Landscaped, Sloping/Terraced, Fenced, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Cooktop - Electric, Dishwasher, Dryer, Freezer, Garburator, Microwave, Other, Oven, Refrigerator, Washer, Wine Fridge",appliances/windows coverings & hardware,N/A,Propane Tank,Bryant Realty Atlantic,No,N/A,No
Subdistrict F (Bedford),"Southgate Drive, Bedford","70 Southgate Drive, Bedford, NS (NOVA SCOTIA)",70 Southgate Drive,https://www.viewpoint.ca/cutsheet/202523956/1/70-Southgate-Drive,202523956,"Picture a place where your morning starts with coffee on your quiet deck and, five minutes later, you’re on the Bedford waterfront watching the Basin sparkle. That’s life near 70 Southgate Dr — a modern, walkable pocket of Bedford where errands are easy, parks are close, and commuting is simple. Groceries, gyms, cafés, and restaurants are all just up the hill; trails, boardwalks, and green space are down the hill. You get the calm of a residential community with the convenience of a small city hub. Whether it’s school drop-off, an evening run on the Bedford Waterfront, or a last-minute dinner out, everything you need is comfortably nearby. It’s the sweet spot for buyers who want comfort, convenience, and that “Bedford by the Basin” lifestyle. See additional information in Documents.",2025-09-22,674900,70 Southgate Drive,Bedford,B4A 4K8,3,4,[],41139916,Single Family,Townhouse,2 Level,40.8 x 32,21,3,2 / 2,"1,853 sqft","2,540 sqft","5,510 sqft","5,510 sqft","$589,800 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Marble, Ceramic, Hardwood","Heat Pump, ETS (Elec Thermal Storage), Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single, Built-in (attached, single, built-in)",Single (single),No,N/A,"Air Exchanger, Water Jet Tub",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer, Wine Fridge","Fridge, Stove, Dishwasher, Washer, Dryer, Wine Fridge, Microwave Range Hood",N/A,None,Century 21 All Points,Yes,N/A,No
Subdistrict F (Bedford),"Vanier Way, Bedford","16 Vanier Way, Bedford, NS (NOVA SCOTIA)",16 Vanier Way,https://www.viewpoint.ca/cutsheet/202523763/1/16-Vanier-Way,202523763,"Welcome to Vanier Way – Elegance and Comfort in the Heart of Bedford This beautifully upgraded 4-bedroom, 3.5-bath home offers the perfect blend of comfort, style, and convenience in one of the area’s most desirable communities. From the moment you arrive, the curb appeal shines with a double bay attached garage—wired, heated, and ideal for vehicles, hobbies, or a workshop. Step through the grand foyer and you’re immediately welcomed by soaring ceilings and floor-to-ceiling windows that flood the main living space with natural light. Designed for entertaining, the open-concept main floor features a fully renovated kitchen (2019) with modern finishes, abundant cabinetry, and a layout that balances beauty with functionality. Upstairs, you’ll find three spacious bedrooms, including a luxurious primary suite with a redesigned spa-like ensuite and a large walk-in closet. The upgrades continue throughout with a refreshed laundry room and numerous other thoughtful improvements (full list available in the documents tab). The walkout lower level extends the home’s versatility with a fourth bedroom, den/office, full bathroom, and a stylish bar area—perfect for movie nights, family gatherings, or hosting friends. Plenty of storage means space for everything your family needs. The fully ducted heat pump offers comfortable heating and cooling, the living and lower rec-room propane fireplaces are great for cozy winter evenings at home.  Outside, this prime location is steps from Bedford’s best amenities. Families will love the short walk to highly regarded schools, while everyone will enjoy easy access to restaurants, shops, and the scenic Dewolf Park Boardwalk. With extensive upgrades, a flexible floor plan, and a central Bedford location, Vanier Way is more than just a house—it’s a home designed for modern family living. Don’t miss your chance to make it yours—book your private showing today.",2025-09-19,1190000,16 Vanier Way,Halifax,B4A 0A4,4,4,[],41160425,Single Family,Detached,2 Level,46 x 45.3,20,4,3 / 1,"2,449 sqft","3,573 sqft","10,630 sqft","10,630 sqft","$1,060,800 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout",Engineered Hardwood,Heat Pump,Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Double (attached, double)",Exposed Aggregate,No,N/A,"Air Exchanger, Ensuite Bath, Propane Fireplace","Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Oven - Electric, Refrigerator, Stove - Gas, Washer",N/A,N/A,Propane Tank,Royal Lepage Atlantic (dartmouth),Yes,N/A,No
Subdistrict F (Bedford),"Worthington Place, Bedford","72 Worthington Place, Bedford, NS (NOVA SCOTIA)",72 Worthington Place,https://www.viewpoint.ca/cutsheet/202513163/1/72-Worthington-Place,202513163,"Welcome to this exceptional executive home, ideally situated on a quiet cul-de-sac in the prestigious Ravines of Bedford South. Crafted with impeccable attention to detail. this residence offers the perfect setting for refined living and grand entertaining. Step inside to discover a striking open-concept main level, featuring a sophisticated living room with a classic wood-burning fireplace, a formal dining area, and a chef-inspired kitchen that is truly the heart of the home. Designed for both beauty and functionality, the kitchen boasts a massive center island, granite countertops, abundant custom cabinetry, and a separate prep kitchen for added convenience. Also on the main floor, you'll find a luxurious primary suite with a spacious dressing room and a spa-like ensuite with a Jacuzzi tub, as well as a beautifully appointed guest bedroom- also with its own private ensuite. A dedicated office space completes this level. Upstairs, you'll find three additional well-sized bedrooms, including another grand primary suite with a lavish 5-piece ensuite, a shared full bathroom, a bright hallway with space ideal for a pool table, lounge area, or reading nook. This level also offers versatile space for a family room, studio, gym, or recreation room- whatever best suits your lifestyle. The expansive lower level is a dream unto itself, featuring a second full kitchen, a spacious dining and living area, a media room, and space for a gym. it includes three additional bedrooms, each wth its own ensuite bathroom, offering privacy and comfort for guests or extended family. With 4 separate walkouts to the beautifully landscaped backyard, the lower level offers Geo-Thermal heating, 4 ductless heat pumps, a 23-zone strereo/audio & intercom system. Another feature is the fully integrated, internet-controlled home automation system.",2025-06-02,1699900,72 Worthington Place,Bedford,B4A 0C5,8,9,[],41243213,Single Family,Detached,2 Level,Irregular,15,8,9 / 0,"6,636 sqft","10,390 sqft","20,522 sqft","20,522 sqft","$1,618,900 (2025)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Carpet, Hardwood","Forced Air, Heat Pump, In Floor, Ducted Cooling",Yes,N/A,"Electric, Geo Thermal",Municipal,Municipal,"Yes, Attached, Double, Heated, Wired (double, heated, wired)","Exposed Aggregate, Double",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Fireplace(s)","Year Round road, Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Cooktop – Propane, Dishwasher, Dryer, Microwave Rng Hd Combo, Range, Range - Gas, Refrigerator, Washer, Wine Fridge",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
Subdistrict H (Bedford),"Aspenhill Court, Bedford","62 Aspenhill Court, Bedford, NS (NOVA SCOTIA)",62 Aspenhill Court,https://www.viewpoint.ca/cutsheet/202519861/1/62-Aspenhill-Court,202519861,"Nestled on a quiet cul-de-sac in the highly desirable Parks of West Bedford, this stunning 4-bedroom, 4-bathroom home offers the perfect blend of comfort, style, and location. Enjoy a spacious and thoughtfully designed layout, featuring a gourmet kitchen, open-concept living areas, and a spacious deck with gas BBQ hookup—perfect for entertaining. The fully fenced backyard provides privacy and security for children and pets alike. The luxurious primary suite boasts two walk-in closets and a spa-like ensuite, creating a true retreat. With 4 bathrooms, morning routines are a breeze for the entire family. Located just minutes from top-rated schools, scenic parks, and all amenities, this home offers unparalleled convenience in one of the most family-friendly communities in Bedford.",2025-08-07,829900,62 Aspenhill Court,Bedford,B4B 0M3,4,4,[],41362930,Single Family,Detached,2 Level,30'4 x 45'4 +/- jogs,11,4,3 / 1,"1,922 sqft","2,780 sqft","6,033 sqft","6,033 sqft","$787,800 (2025)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood","Heat Pump, Ductless Cooling",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single (single, attached)","Paved, Double (double, paved)",No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)","Year Round road, Landscaped, Level, Fenced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Cooktop - Gas, Dishwasher, Dryer, Oven - Electric, Refrigerator, Washer",N/A,N/A,None,Re/max Nova (halifax),Yes,N/A,No
Subdistrict H (Bedford),"Capstone Crescent, Bedford","130 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",130 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202515786/1/130-Capstone-Crescent,202515786,"Welcome to 130 Capstone Crescent, a stylish and comfortable home in the heart of Bedford West, offering a perfect blend of convenience and modern living. This 4-bedroom + den, 3.5-bath home is situated in one of Bedford's most sought-after communities, just minutes from top schools, parks, the Greenfoot Centre, a new transit terminal, and highway access. Designed for both everyday living and entertaining, the open-concept main floor features soaring 10' ceilings, a sunlit living room with oversized windows overlooking serene greenbelt views, and a thoughtfully designed kitchen with rich custom cabinetry, quartz countertops, and ample prep space. Step onto the private deck, ideal for BBQs or peaceful evenings surrounded by nature. Upstairs, the primary suite offers a walk-in closet and a luxurious 5-piece ensuite with a walk-in tile shower and indulgent soaker tub, along with two additional bedrooms, a full bath, and upper-level laundry. The fully finished lower level boasts a spacious rec room with high ceilings, direct backyard access, a fourth bedroom, and a full bathroom, offering flexibility and Airbnb potential. Craftsman-style exterior details add charm, while a full heat pump system ensures year-round comfort. Freshly painted in 2024, this home is perfectly located in vibrant West Bedford, a community with restaurants, cafés, and excellent recreational amenities, including a 4-plex hockey arena and the newly opened West Bedford School. Don't miss the chance to make this exceptional property yours, schedule your showing today!",2025-06-26,799000,130 Capstone Crescent,Bedford,B4B 0H5,4,4,[],41302530,Single Family,Detached,2 Level,22x44,14,4,3 / 1,"1,732 sqft","2,502 sqft","4,873 sqft","4,874 sqft","$690,600 (2025)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Hardwood","Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single, Heated (single)","Paved, Double",No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Microwave Rng Hd Combo, Range, Refrigerator, Washer","Stove, dishwasher, fridge, dryer, washer, microwave range hood",mini fridge in pantry,Propane Tank,Exit Realty Metro,Yes,N/A,No
Subdistrict H (Bedford),"Capstone Crescent, Bedford","208 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",208 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202521038/1/208-Capstone-Crescent,202521038,"Welcome to 208 Capstone Cres. in the highly desirable Parks of West Bedford. The bright and open-concept main floor is filled with natural light and features a stylish kitchen with granite countertops, a large island with breakfast bar, walk-in pantry, and elegant hardwood floors. A dedicated office/den adds flexibility to the layout, while the neutral palette creates a modern, inviting feel. Upstairs, the spacious primary suite offers a luxurious retreat with walk-in closet, double vanity, custom walk-in shower, and freestanding soaker tub. Two additional bedrooms, a full bath, and laundry complete the level. The lower level is ideal for teens, guests, or extended family with a large rec room, fourth bedroom, full bath, and walk-out access to the backyard. Enjoy the rear deck, perfect for morning coffee or summer BBQs. Located just minutes from top-rated schools, parks, trails, and all amenities, this home offers the best of Bedford living.",2025-08-19,739900,208 Capstone Crescent,Bedford,B4B 0J6,4,4,[],41333642,Single Family,Detached,2 Level,22x44,13,4,3 / 1,"1,733 sqft","2,492 sqft","4,256 sqft","4,254 sqft","$694,200 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Ceramic, Carpet, Hardwood",Baseboard,N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single, Built-in (attached, single, built-in)",Paved (paved),No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Landscaped, Level","Electrical, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",Appliances,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict H (Bedford),"Hammonds Plains Road, Bedford","680 Hammonds Plains Road, Bedford, NS (NOVA SCOTIA)",680 Hammonds Plains Road,https://www.viewpoint.ca/cutsheet/202523688/1/680-Hammonds-Plains-Road,202523688,"680 Hammonds Plains Road – Where comfort meets flexibility and convenience. Set back and elevated from the road for privacy, this three-level, three-bedroom home offers a smart layout perfect for today’s lifestyle. The above-grade lower level is bright and versatile, ideal for a home business, office, secondary suite, or additional family space. The main floor is designed for gathering: a spacious eat-in kitchen with patio doors opens to an expansive deck, seamlessly blending indoor and outdoor living. A cozy living room and handy study nook make entertaining or working from home effortless. Upstairs, the primary suite boasts a walk-in closet, joined by two secondary bedrooms and a full 4-piece bath. Hardwood and ceramic floors run throughout, complemented by a ductless heat pump on each level for efficient heating and cooling. Outside, you’ll find plenty of parking, a large shed for storage, and landscaped grounds ready for your personal touch. Located in the sought-after Basinview school district, and just minutes from Charles P. Allen High School, BMO Centre, shopping, parks, and public transit, this property blends suburban serenity with city convenience.",2025-09-15,699900,680 Hammonds Plains Road,Bedford,B4B 1A7,3,2,[],00416958,Single Family,Detached,3 Level,48x16 +/- jogs,22,3,2 / 0,"1,561 sqft","2,344 sqft","11,747 sqft","11,747 sqft","$563,700 (2025)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Hardwood",Baseboard,N/A,N/A,Electric,Drilled Well,Municipal,"No, None",Gravel (2 driveways),No,N/A,"Air Exchanger, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Engel & Volkers,No,N/A,No
Subdistrict H (Bedford),"Hollyhock Way, Bedford","139 Hollyhock Way, Bedford, NS (NOVA SCOTIA)",139 Hollyhock Way,https://www.viewpoint.ca/cutsheet/202515978/1/139-Hollyhock-Way,202515978,"ATTENTION! The annual power bill is only 822! New solar panels were installed (2023) and an additional heat pump was installed (2024) in primary bedroom based on the existing energy efficient system: central heat pump with a natural gas backup, spray foam insulation, four more natural gas connections, including hot water. All these high efficiency products make it happen to you! This beautiful home located on a prime location in a family friendly neighbourhood with great public schools and close to all amenities in west Bedford. The home boasts an open concept layout and nearly 3,000 square feet of total living space with 3 bedrooms upstairs and 1 Beds+Den in the basement. The home was designed with top quality modern finishes: engineered hardwood floors,9-foot-high natural gas custom stone fireplace(natural gas) and so on. To top it all off, there is an integrated home audio system that allows you to stream music in 4-zones throughout the house. You won't miss this one!",2025-06-27,899900,139 Hollyhock Way,West Bedford,B4B 0H7,4,4,[],41345075,Single Family,Detached,2 Level,37.6 x 46,12,4,3 / 1,"2,079 sqft","2,988 sqft","6,218 sqft","8,279 sqft","$905,200 (2025)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Carpet","Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single, Built-in, Heated, Wired (single, attached)",Paved,No,N/A,"Gas Stove(s), Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Landscaped, Fenced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Refrigerator, Stove - Gas, Washer, Wine Fridge",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Hollyhock Way, Bedford","155 Hollyhock Way, Bedford, NS (NOVA SCOTIA)",155 Hollyhock Way,https://www.viewpoint.ca/cutsheet/202516650/1/155-Hollyhock-Way,202516650,"Located in the heart of West Bedford’s desirable Stonington Park community, this beautifully appointed 4-bedroom, 4-bathroom home offers the perfect blend of classic charm and modern comfort. From its striking stone facade to the thoughtful interior layout, every detail is designed with family living and entertaining in mind.  Step through the inviting front porch into a sun-filled main floor featuring an open-concept kitchen, dining, and living area. The gourmet kitchen impresses with sleek quartz countertops, custom cabinetry, and stainless steel appliances—ideal for hosting or everyday living. A cozy living room flows seamlessly from the kitchen, anchored by warm hardwood flooring and recessed lighting throughout. A convenient home office or den and a powder room complete this level.  Just off the main hallway, a well-designed mudroom offers extra storage and direct access to the attached garage—making everyday comings and goings effortless and organized.  Upstairs, the spacious primary suite includes a luxurious ensuite bath with double vanities and a walk-in closet. Two additional bedrooms, a full bathroom, and a dedicated laundry room provide comfort and functionality for the whole family.  The fully finished lower level adds even more versatility with a large fourth bedroom, a full bathroom, a utility/storage area, and a bonus room perfect for media room, home gym, or playroom.  Step outside to a private backyard retreat with a low-maintenance gravel courtyard and a built-in firepit—ideal for relaxing, entertaining, or enjoying quiet evenings under the stars.",2025-07-04,969000,155 Hollyhock Way,Bedford,B4B 0L5,4,4,[],41348129,Single Family,Detached,2 Level,37.6 x 46,13,4,3 / 1,"2,288 sqft","3,289 sqft","6,539 sqft","6,539 sqft","$933,400 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Laminate",Heat Pump,N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, 1.5 (indoor, heated)",Shared,No,N/A,Air Exchanger,N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict H (Bedford),"Larkview Terrace, Bedford","94 Larkview Terrace, Bedford, NS (NOVA SCOTIA)",94 Larkview Terrace,https://www.viewpoint.ca/cutsheet/202523186/1/94-Larkview-Terrace,202523186,"Welcome to 94 Larkview Terrace on a quiet cul de sac! Recent upgrade and maintainance include whole home has just be painted, new laminate flooring in whole basement, professional steam carpet cleaning, front porch painted.The main level is open concept with 9 feet ceiling and warm wood tones. Kitchen with granite counter tops, pantry, powder room and garage complete this level. The hardwood staircase leads to the 3 bedroom upper floor. The large primary bedroom is a show piece, and features a walk in closet and a bright ensuite bathroom with soakertub and walk in glass shower. The dedicated laundry room and 4 piece family bath also in this level. The basement is fully finished with a rec room, 4th bedroom and a full bathroom. Features not to be missed include: attached garage A level and private sunny backyard that borders on a green belt, natural gas heating with BBQ, stove and dryer hookups. The house has been renovated and professionally cleaned is now awaiting its new owner.",2025-09-12,679000,94 Larkview Terrace,Bedford West,B4B 0H3,4,4,[],41393232,Single Family,Townhouse,2 Level,46 x 22,9,4,3 / 1,"1,712 sqft","2,411 sqft","3,503 sqft","3,502 sqft","$621,400 (2025)",N/A,Asphalt Shingle,"Stone, Aluminium Siding",Poured Concrete,Fully Developed,"Ceramic, Hardwood","Baseboard, Hot Water",N/A,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached (attached)",Paved,No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Level","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Cooktop - Gas, Dishwasher, Dryer, Refrigerator, Washer",all appliances,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Larkview Terrace, Bedford","98 Larkview Terrace, Bedford, NS (NOVA SCOTIA)",98 Larkview Terrace,https://www.viewpoint.ca/cutsheet/202516208/1/98-Larkview-Terrace,202516208,"Located on a quiet cul-de-sac in The Parks of West Bedford, this beautifully finished middle-unit townhouse offers stylish, functional living in one of Bedford’s most desirable communities. Surrounded by parks, top-rated schools, and daily conveniences, this home is the perfect blend of comfort and lifestyle.  The main floor features an open-concept layout with 9’ ceilings, granite countertops, a large kitchen island, and a walk-in pantry. Crown moulding, hardwood and ceramic flooring, and a 2-piece powder room add to the refined feel of the space.  Upstairs, the spacious primary suite includes a walk-in closet and a spa-like ensuite with a standalone tub, custom-tiled shower, and double vanity. Two additional bedrooms, a full bath, and a separate laundry room complete the upper level with functionality and ease.  The finished basement includes a large rec room with projector wiring already installed—ideal for a home theatre—plus a fourth bedroom and another full bathroom. Additional features include a 16x10 deck, natural gas heating, and rough-ins for centralized vacuum, surround sound throughout the home, and a centralized security system. A must-see home in Bedford’s best location!",2025-07-02,675000,98 Larkview Terrace,Bedford,B4B 0M4,4,4,[],41393257,Single Family,Townhouse,2 Level,22 x 46,9,4,3 / 1,"1,694 sqft","2,393 sqft","4,077 sqft","4,077 sqft","$620,900 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood","Baseboard, Hot Water",N/A,N/A,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in (single, in built)",Paved (paved),No,N/A,"Gas Stove(s), Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Range - Gas, Refrigerator, Washer",N/A,N/A,None,House Maestro Realty Inc.,Yes,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","173 Lewis Drive, Bedford, NS (NOVA SCOTIA)",173 Lewis Drive,https://www.viewpoint.ca/cutsheet/202524136/1/173-Lewis-Drive,202524136,"Step into comfort and modern design with this beautifully planned two-story home. The open-concept main level combines the kitchen, dining area, and living room, complemented by a cozy propane fireplace that adds warmth and charm. Adjacent to the kitchen, a patio door opens onto the back deck, leading to a practical mudroom. Off the mudroom, you'll find a convenient main-level laundry room and a powder room. Upstairs, the home offers two well-proportioned bedrooms and a generous main bathroom complete with dual sinks, providing ample space for a family. On the opposite side of the stairwell, a luxurious master suite awaits. This private retreat features a walk-in closet and a spa-inspired ensuite, where you can indulge in the comfort of dual vanities, a custom walk-in shower, and a freestanding soaking tub.",2025-09-22,769000,173 Lewis Drive,Bedford,B4B 1C5,3,3,[],41337841,Single Family,Detached,2 Level,30' x 42',1,3,2 / 1,"2,018 sqft","2,309 sqft","6,300 sqft","6,300 sqft","$95,000 (2025)",Unknown,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,None,Engineered Hardwood,"Baseboard, Heat Pump",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single (15' x 19'5"")",Concrete (driveway or garage),No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Sutton Group Professional Realty,No,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","209 Lewis Drive, Bedford, NS (NOVA SCOTIA)","Unit 14, 209 Lewis Drive",https://www.viewpoint.ca/cutsheet/202519897/1/Unit-14-209-Lewis-Drive,202519897,"Introducing The Bellmore, a beautifully crafted 4-bedroom, 3.5-bath detached home by Shaughnessy Homes in Belle Rose Park, West Bedford. Spanning 2,254 sq. ft. across three finished levels on a 34’ lot, this home blends modern style with everyday functionality. The main floor features an open-concept layout with a designer kitchen boasting a walk-in pantry, premium quartz countertops, and soft-close cabinetry. A stylish dining room bump-out adds a touch of elegance, perfect for gatherings. Engineered hardwood flows through the main and upper levels, complemented by an electric fireplace in the living area. The finished basement, with durable laminate flooring, offers flexible space for family or guests. If you're looking for a walk-out basement equipped with a wet bar, washer and dryer rough in, bedroom, bathroom and a rec room - we have a limited number of The Bellmore walkout models for $839,900, perfect for extended members of the family. Both versions include a fully ducted heat pump with natural gas backup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger. Nestled off Larry Uteck Blvd in the serene Belle Rose Park, this home is steps from schools, parks, and amenities. Built with Shaughnessy Homes’ signature quality, The Bellmore is a rare find in one of Bedford’s most desirable communities.",2025-08-07,829900,"Unit 14, 209 Lewis Drive",West Bedford,B4B 0L3,4,4,[],41547472,Single Family,Detached,2 Level,22 x 48.4,N/A,4,3 / 1,"1,590 sqft","2,254 sqft","4,603 sqft","4,603 sqft",$0 (2025),N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
