subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
Subdistrict H (Bedford),"Capstone Crescent, Bedford","130 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",130 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202515786/1/130-Capstone-Crescent,202515786,"Welcome to 130 Capstone Crescent, a stylish and comfortable home in the heart of Bedford West, offering a perfect blend of convenience and modern living. This 4-bedroom + den, 3.5-bath home is situated in one of Bedford's most sought-after communities, just minutes from top schools, parks, the Greenfoot Centre, a new transit terminal, and highway access. Designed for both everyday living and entertaining, the open-concept main floor features soaring 10' ceilings, a sunlit living room with oversized windows overlooking serene greenbelt views, and a thoughtfully designed kitchen with rich custom cabinetry, quartz countertops, and ample prep space. Step onto the private deck, ideal for BBQs or peaceful evenings surrounded by nature. Upstairs, the primary suite offers a walk-in closet and a luxurious 5-piece ensuite with a walk-in tile shower and indulgent soaker tub, along with two additional bedrooms, a full bath, and upper-level laundry. The fully finished lower level boasts a spacious rec room with high ceilings, direct backyard access, a fourth bedroom, and a full bathroom, offering flexibility and Airbnb potential. Craftsman-style exterior details add charm, while a full heat pump system ensures year-round comfort. Freshly painted in 2024, this home is perfectly located in vibrant West Bedford, a community with restaurants, cafés, and excellent recreational amenities, including a 4-plex hockey arena and the newly opened West Bedford School. Don't miss the chance to make this exceptional property yours, schedule your showing today!",2025-06-26,799000,130 Capstone Crescent,Bedford,B4B 0H5,4,4,[],41302530,Single Family,Detached,2 Level,22x44,14,4,3 / 1,"1,732 sqft","2,502 sqft","4,873 sqft","4,874 sqft","$690,600 (2025)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Hardwood","Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single, Heated (single)","Paved, Double",No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Microwave Rng Hd Combo, Range, Refrigerator, Washer","Stove, dishwasher, fridge, dryer, washer, microwave range hood",mini fridge in pantry,Propane Tank,Exit Realty Metro,Yes,N/A,No
Subdistrict H (Bedford),"Capstone Crescent, Bedford","208 Capstone Crescent, Bedford, NS (NOVA SCOTIA)",208 Capstone Crescent,https://www.viewpoint.ca/cutsheet/202514293/1/208-Capstone-Crescent,202514293,"Step into this beautifully designed home and be instantly impressed by the bright and spacious open-concept main floor, bathed in natural light. The main level features a stylish kitchen complete with granite countertops, a large island with breakfast bar, walk-in pantry with prep sink, and elegant hardwood floors throughout. A dedicated office/den adds function and flexibility to the layout, while the neutral color palette offers a modern and inviting feel. Enjoy your morning coffee or host summer BBQs on the rear deck overlooking the private backyard.  Upstairs, the spacious primary suite offers a true retreat with a luxurious walk-in closet, double vanity, custom walk-in shower, and freestanding soaker tub. Two additional bedrooms, a full bathroom, and a conveniently located laundry room complete this level.  The lower level offers the perfect space for teens, guests, or extended family, with a large rec room, walk-out patio doors, a fourth bedroom, and a full bathroom.  Located in the highly desirable Parks of West Bedford, this home is just minutes from top-rated schools (walking distance to the new one!), parks, playgrounds, walking trails, and all amenities. Don’t miss the opportunity to live in one of HRM’s most sought-after communities.",2025-06-11,759999,208 Capstone Crescent,Bedford West,B4B 1G9,4,4,[],41333642,Single Family,Detached,2 Level,22 x 44,13,4,3 / 1,"1,733 sqft","2,492 sqft","4,639 sqft","4,254 sqft","$694,200 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Ceramic, Carpet, Hardwood",Baseboard,N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single (attached, single)","Paved, Single",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, HRV (Heat Recovery Ventilation)","Cleared, Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Range, Refrigerator, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Estelle Avenue, Bedford","10 Estelle Avenue, Bedford, NS (NOVA SCOTIA)",10 Estelle Avenue,https://www.viewpoint.ca/cutsheet/202514956/1/10-Estelle-Avenue,202514956,"Welcome to 10 Estelle Avenue — a lovingly maintained family home in the desirable Peerless Subdivision of West Bedford. Tucked away on a quiet corner lot, this spacious side-split sits on over half an acre—a rare find in this sought-after community.  Perfect for growing families or anyone craving extra space, this home offers beautiful hardwood floors, efficient heat pumps for year-round comfort, a durable metal roof, and a thoughtfully designed layout with multiple living areas—including a formal dining room ideal for entertaining. The main floor also features a convenient mudroom/laundry room, a powder room just off the entry, and direct access to the double attached garage—great for storage and keeping your vehicles dry. Upstairs, you’ll find three generously sized bedrooms and a full bath. The primary suite includes a private 4-piece ensuite and a spacious walk-in closet, while the upper landing offers ample storage with extra closets. The lower level adds flexibility with a bonus room perfect as a rec room, home office, or guest space, with potential to add a fourth bedroom if desired. Outside, the meticulously landscaped lot offers a peaceful, suburban feel while being just minutes from top-rated schools, parks, community amenities, shopping, and major travel routes. 10 Estelle Avenue is a rare opportunity to own a spacious home on a large lot in one of Bedford’s most beloved areas!",2025-06-18,649900,10 Estelle Avenue,Halifax,B4B 1J4,3,3,[],00418814,Single Family,Detached,Side Split,42x48 +/- Jog,36,3,2 / 1,"1,818 sqft","2,390 sqft","23,830 sqft","23,083 sqft","$557,000 (2025)",N/A,Metal,Vinyl,Poured Concrete,"Crawl Space, Fully Developed",Hardwood,Heat Pump,N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Double (double- attached - heated)","Paved, Gravel, Parking Space(s)",No,N/A,N/A,Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,Shed & Garage Tool Cabinets,None,Keller Williams Select Realty,Yes,N/A,No
Subdistrict H (Bedford),"Hazelton Hill, Bedford","19 Hazelton Hill, Bedford, NS (NOVA SCOTIA)",19 Hazelton Hill,https://www.viewpoint.ca/cutsheet/202515132/1/19-Hazelton-Hill,202515132,"Welcome to 19 Hazelton Hill, a modern and energy-efficient semi-detached home in the sought-after StoningtonPark, West Bedford. With 3 bedrooms, 3.5 bathrooms, and a smart open-concept layout, this home is designedfor comfortable family living.The main floor features 10’ ceilings and large windows that fill the space withnatural light, showcasing stylish finishes and hardwood flooring. The kitchen includes quartz countertops, anundermount sink, sleek faucet, and a handy pantry—perfect for cooking enthusiasts. Enjoy your morning coffeeor evening wine on either the front balcony or private back deck. Upstairs, the spacious primary suiteincludes a walk-in closet and ensuite, while two more bedrooms, a full bath, and laundry complete the level.Downstairs offers a bright rec room and access to the built-in garage. Efficient heat pumps provideyear-round comfort. Short walking distance to the walking trails, CP Allen High School and West Bedfordschool, hockey center and other community amenities. This home truly has it all!",2025-06-19,689900,19 Hazelton Hill,West Bedford,B4B 0M3,3,4,[],41394321,Single Family,Semi-Detached,2 Level,22 x 37 plus bump out,12,3,3 / 1,"2,252 sqft","2,252 sqft","3,956 sqft","3,956 sqft","$652,400 (2025)",N/A,Asphalt Shingle,"Wood Shingles, Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood, Porcelain","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Community,"Yes, Attached, Single (attached, single)","Paved, Single (paved, single.)",No,N/A,"Ensuite Bath, Balcony",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Range - Electric, Washer",N/A,N/A,None,Keller Williams Select Realty,No,N/A,No
Subdistrict H (Bedford),"Hollyhock Way, Bedford","53 Hollyhock Way, Bedford, NS (NOVA SCOTIA)",53 Hollyhock Way,https://www.viewpoint.ca/cutsheet/202509435/1/53-Hollyhock-Way,202509435,"Conveniently located and impeccably maintained, this stunning four-bedroom, four-bath home offers everything you've been searching for and more including a luxurious in-ground, heated saltwater pool with sleek surround, and impressive waterfall feature. Custom window shades and drapery by The Window Edit adorn the home, offering both design and practicality. With a double wide driveway and oversized garage, all of your parking and storage needs are met. Step into your spacious, welcoming foyer with ample closet space and room for the whole family to comfortably settle in. A few steps up lead you to the open-concept main floor, where your dream kitchen awaits. Featuring a large center island, quartz countertops, newer black stainless steel appliances, and a generous pantry, the kitchen flows seamlessly into the dining area, complete with feature wall, a beautiful space for hosting family dinners. The kitchen opens to a cozy living room with natural gas fireplace, creating a warm and welcoming space for both everyday living and entertaining. Drenched in natural light, the inviting front living room is ideal for relaxation, and offers countless options to fit your family's unique needs. To finish off the main floor, a convenient powder room is thoughtfully tucked away. Upstairs, you'll find three spacious bedrooms and two full bathrooms. Your primary retreat is complete with a large walk-in closet offering ample built-in storage, and a spa-inspired ensuite featuring a large walk-in shower, an oversized soaker tub, and a dual-sink vanity. For added convenience, this level also offers a spacious linen closet, and laundry room featuring newer black stainless steel appliances. The lower level offers a cozy rec room - perfect for family movie nights, an additional 3-piece bathroom, and a fourth bedroom, ideal for guests or growing families. A practical mudroom with garage access provides the perfect spot to stash your coats and shoes before entering the heart of the home.",2025-05-01,1057000,53 Hollyhock Way,Bedford,B3B 0H7,4,4,[],41344912,Single Family,Detached,2 Level,33.2 x 39.10 - jogs,12,4,3 / 1,"2,648 sqft","3,015 sqft","7,771 sqft","7,772 sqft","$909,400 (2025)",No,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood","Forced Air, Heat Pump",Yes,Yes,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in (single, built in)","Paved, Double (driveway)",No,N/A,"Air Exchanger, Ensuite Bath, In-Ground Pool, Fireplace(s)","Cleared, Landscaped, Fenced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","appliances, tv wall mounts","Gold Drapery in 3rd bedroom, Cabinets in garage",None,Re/max Nova,Yes,N/A,No
Subdistrict H (Bedford),"Lasalle Court, Bedford","9 Lasalle Court, Bedford, NS (NOVA SCOTIA)",9 Lasalle Court,https://www.viewpoint.ca/cutsheet/202513493/1/9-Lasalle-Court,202513493,"This immaculate townhouse unit is an economical choice, featuring three bedrooms and efficient natural gas heating. It's located in The Parks of West Bedford, offering easy access to amenities and C.P. Allen High School. The home boasts finished living space across all three levels. Key features include shaker-style maple cabinets, hardwood stairs from the entrance to the main level and basement, and a walk-out basement. The main level showcases maple hardwood and ceramic flooring, an upgraded trim package, and a bright, open layout. This level seamlessly connects a formal living room to a spacious kitchen and dining area with a comfortable sitting space. A powder room is also conveniently located on this floor. Upstairs, you'll find three generously sized bedrooms, including a primary bedroom complete with an ensuite bathroom and a walk-in closet. For added convenience, the laundry room is also situated on the upper level. The downstairs area features a recreation room, a convenient half bathroom, and ample storage space. This level also provides direct access to a single-car garage, which leads out to a private patio and garden. This home shows exceptionally well and is ready for a new family to make it their own.",2025-06-05,669900,9 Lasalle Court,Bedford,B4B 0H8,3,4,[],41348921,Single Family,Townhouse,"Townhouse, 2 Level",22 x 38`6,12,3,2 / 2,"1,732 sqft","1,945 sqft","2,743 sqft","2,743 sqft","$597,700 (2025)",N/A,Asphalt Shingle,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Marble, Ceramic, Carpet, Hardwood",Baseboard,N/A,N/A,Natural Gas,Municipal,Septic,"Yes, Attached, Single (attached, single)",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances,N/A,None,Re/max Nova (halifax),Yes,N/A,No
Subdistrict H (Bedford),"Lewis Drive, Bedford","135 Lewis Drive, Bedford, NS (NOVA SCOTIA)",135 Lewis Drive,https://www.viewpoint.ca/cutsheet/202509024/1/135-Lewis-Drive,202509024,"Welcome to 135 Lewis Drive in friendly Thistle Grove! This stunning 4-bed, 4-bath home offers gorgeous curb appeal, beautiful landscaping, & a tree-lined backyard for privacy & nature. Inside, the main level offers a spacious entry, powder room,& an open-concept living area filled with natural light. The living room features a cozy propane fireplace, while the kitchen impresses with quartz countertops, a gas stove, large pantry, & centre island perfect for gathering. Upstairs offers three generous bedrooms, including a dreamy primary suite with walk-in closet and luxurious spa-like ensuite. The lower level features a large rec room, 4th bedroom & full bath. Ideally located near the BMO Centre and all of West Bedford’s favourite coffee shops & eateries, & just 15 minutes to downtown Halifax. With upgrades galore, including 9 ft ceilings, oversized windows, a ducted heat pump & so much more—this is a true West Bedford gem!",2025-04-28,799900,135 Lewis Drive,Bedford,B4B 0L3,4,4,[],41337932,Single Family,Detached,2 Level,33'4 x 28' -jog,7,4,3 / 1,"1,658 sqft","2,325 sqft","8,507 sqft","8,503 sqft","$745,700 (2025)",Potential,Asphalt Shingle,"Wood Siding, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Carpet, Hardwood",Heat Pump,Yes,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single, Heated (single, attached, heated)","Paved, Double",No,N/A,"Alarm System, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Oven, Range, Refrigerator, Stove, Washer","oven, range, stove, DW, dryer, washer, fridge",N/A,Propane Tank,Royal Lepage Atlantic,No,N/A,No
Subdistrict H (Bedford),"Olive Avenue, Bedford","120 Olive Avenue, Bedford, NS (NOVA SCOTIA)",120 Olive Avenue,https://www.viewpoint.ca/cutsheet/202510793/1/120-Olive-Avenue,202510793,"Welcome to Thistle Grove.  This beautiful 2-storey home features 4 bedrooms, 3.5 baths, and over 3,400 sq ft of finished space. The bright, open-concept main floor includes a kitchen with a 6’ island and corner pantry, spacious living room with propane fireplace, and large windows. Main floor office/den, mudroom with half bath, and access to a 25x24 attached garage with high ceilings. Upstairs features 3 bedrooms, laundry, and a luxurious primary suite with walk-in closet, soaker tub, and custom shower. Finished basement offers a rec room, 4th bedroom, full bath, and mechanical room. Fully ducted heat pump, covered front porch, and 14x10 back deck. Located in a quiet community with underground power.",2025-05-13,950000,120 Olive Avenue,Bedford,B4B 0L2,4,4,[],41337981,Single Family,Detached,2 Level,44 x 42,4,4,3 / 1,"2,410 sqft","3,450 sqft","8,161 sqft","8,161 sqft","$926,300 (2025)",Potential,Asphalt Shingle,"Wood Siding, Stucco, Vinyl",Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Double (double attached)",Double (double),No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Hardwood Bush, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Oven - Propane, Range, Washer","fridge, stove, dishwasher, range, microwave, washer and dryer.",Gym equipment in garage.,Propane Tank,"Royal Lepage Atlantic, Royal Lepage Atlantic (dartmouth)",Yes,N/A,No
Subdistrict H (Bedford),"Olive Avenue, Bedford","170 Olive Avenue, Bedford, NS (NOVA SCOTIA)",170 Olive Avenue,https://www.viewpoint.ca/cutsheet/202506706/1/170-Olive-Avenue,202506706,"Newly constructed Almost 4000 sq ft Home with a fully finished basement. Walk in on the main floor into a grand entrance, office/den on the left, opening up to the large kitchen with an island, dining room, and living room with a propane fireplace. To the right is a large walk-in pantry, powder room, and mud room then into the 1.5-car garage. The upper floor, has 3 bedrooms, a large flex room, a full bathroom, and a laundry. To the left of the stairs is the primary owner's wing, with a 5-piece custom ensuite bathroom w/stand-alone tub and tiled custom shower, and a walk-in closet at the back. The basement has a large rec room with a wet bar, a fourth bedroom, another bath, and a mechanical room. The house is located in a newly developed part of Bedford with all underground power and easy access to local commodities. Fully landscaped with Finished Driveway.",2025-04-02,979900,170 Olive Avenue,Bedford,B4B 0L2,4,4,[],41338062,Single Family,Detached,2 Level,38' x 44',1,4,3 / 1,"2,670 sqft","3,890 sqft","6,229 sqft","6,227 sqft","$492,900 (2025)",Unknown,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Vinyl","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, 1.5, Heated (21' x 23')",Concrete (driveway or garage),No,N/A,"Alarm System, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sutton Group Professional Realty,No,N/A,No
Subdistrict H (Bedford),"Royalfern Way, Bedford","41 Royalfern Way, Bedford, NS (NOVA SCOTIA)",41 Royalfern Way,https://www.viewpoint.ca/cutsheet/202515026/1/41-Royalfern-Way,202515026,"Welcome to 41 Royalfern Way on one of the largest lots in Stonington Park and tucked away at the end of a quiet cul-de-sac. This 5-bedroom home is perfect for families looking for space, comfort, and a beautiful backyard oasis for entertaining. Inside, the open-concept kitchen and living area is great for entertaining family or having guests over. There’s also a main floor office or flex room, walk in pantry with sink, garage and 1/2 bath. The  basement has a bedroom, full bathroom, large rec room with large windows for lots of natural light. Upstairs, there are 4 more bedrooms, spa-like ensuite, walk in closet and full bath. You’ll love spending time in the backyard with an in-ground Tahiti-style, very low maintenance heated salt water pool with a winter safety cover. Around it is stamped concrete and a rock wall garden surrounded by trees. The sun shines all day in the backyard during the summer and offers plenty of room for games, relaxing, or hosting friends and neighbours. The street is family-friendly and full of community spirit, with events like Easter egg hunts, Halloween parties, and Canada Day BBQs happening right outside your door.",2025-06-18,1019500,41 Royalfern Way,Bedford,B4B 0J7,5,4,[],41345208,Single Family,Detached,2 Level,28 x 48,13,5,3 / 1,"2,310 sqft","3,185 sqft","9,353 sqft","9,350 sqft","$867,400 (2025)",N/A,Asphalt Shingle,"Wood Shingles, Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood",Heat Pump,Yes,Yes,Electric,Municipal,Municipal,"Yes, Double, Built-in (double built in)","Paved, Double",No,N/A,"Ensuite Bath, In-Ground Pool, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Fenced","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Garburator, Range - Electric, Refrigerator, Washer","window treatments, pool equipment, TV mounts, mirror basement, 2 storage units in the back of the house",N/A,None,Royal Lepage Atlantic,Yes,N/A,No
Subdistrict H (Bedford),"Samaa Court, Bedford","112 Samaa Court, Bedford, NS (NOVA SCOTIA)",112 Samaa Court,https://www.viewpoint.ca/cutsheet/202509371/1/112-Samaa-Court,202509371,"Welcome to 112 Samaa Court, located in the desirable Parks of West Bedford! This completed new construction home offers 5 spacious bedrooms with custom built-out closets, 4.5 bathrooms and 3,625 sqft of living space. Enjoy the convenience of an exterior electric car charger, built-in surround sound system, cozy fireplace, and an attached double garage with sleek epoxy flooring.  Step inside to a grand open-concept foyer featuring soaring ceilings, a designer light fixture, and beautifully crafted built-out closet space. Just off the foyer, the sun-drenched formal living room includes a fireplace, creating a warm and inviting space for relaxing or entertaining.  The chef-inspired kitchen is a showstopper, boasting a gorgeous oak wood island, elegant quartz backsplash, ample counter space, and a walk-in pantry to keep everything organized. Overlooking the dining room, living room, breakfast nook, and balcony, this space is designed for both everyday living and entertaining.  Upstairs, the luxurious primary suite features a custom walk-in closet and a spa-like ensuite complete with a soaking tub, tiled shower, and stylish tilework and custom mirrors. This level also includes three additional bedrooms—one with its own ensuite—another full bath, and a conveniently located laundry room.  The fully finished lower level offers versatility with a kitchenette (featuring a cooktop, slim fridge, microwave, and dishwasher), a full bathroom, and an additional bedroom with a walkout to the backyard—perfect for morning coffee or extended guest stays.  This exceptional home truly has it all—modern finishes, thoughtful design, and premium upgrades in one of Bedford’s most sought-after communities. Don’t miss your opportunity to make it yours!",2025-05-01,1295000,112 Samaa Court,Bedford West,B4B 0Y4,5,5,[],41456070,Single Family,Detached,2 Level,50’7”x28’6”,N/A,5,4 / 1,"2,790 sqft","3,625 sqft","5,253 sqft","5,253 sqft","$887,200 (2025)",N/A,Other,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate","Heat Pump, In Floor",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Double, Heated (attached, double)",Concrete,No,N/A,"Alarm System, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Microwave Rng Hd Combo, Oven, Range - Gas, Refrigerator, Stove - Gas, Washer",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Anahid Drive, Hammonds Plai","6 Anahid Drive, Hammonds Plai, NS (NOVA SCOTIA)",6 Anahid Drive,https://www.viewpoint.ca/cutsheet/202508675/1/6-Anahid-Drive,202508675,Welcome to 6 Anahid Drive in popular Kingswood community. This three bedroom two bathroom country home in a country atmosphere makes for a lovely family home. Three bedrooms on same level walk out patio to nice deck double attached garage with nice size driveway makes this home very functional. Take the time to view this lovely property. A new septic tank has been installed.,2025-04-22,579000,6 Anahid Drive,Hammonds Plains,B4B 1L9,3,2,[],40730913,Single Family,Detached,Split Entry,"28'.4"" x 42'",21,3,2 / 0,"1,192 sqft","1,582 sqft","52,489 sqft (1.2 acres)","52,500 sqft (1.2 acres)","$587,500 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed","Carpet, Hardwood, Linoleum","Furnace, Forced Air, Heat Pump",N/A,N/A,Electric,Municipal,Septic,"Yes, Attached, Double, Wired (attached, double)","Paved, Multiple Driveways (paved driveway for multiple cars)",No,N/A,See Remarks,"Sloping/Terraced, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Refrigerator, Stove",Fridge and stove,N/A,None,Sutton Group Professional Realty,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canongate Drive, Hammonds Plai","149 Canongate Drive, Hammonds Plai, NS (NOVA SCOTIA)",149 Canongate Drive,https://www.viewpoint.ca/cutsheet/202425909/1/149-Canongate-Drive,202425909,"Beautifully maintained contractor built three level two storey with attached double heated garage situated on almost five acres of privacy and seclusion. This home is located in popular White Birch Hills Subdivision. Approximately 30 minute drive to Halifax. Features four bedrooms on second level with main 4pc bath and a newly renovated en-suite plus a walk-in closet of primary bedroom. Main level consists of dining rm, office and cherry wood kitchen & island with open concept including breakfast nook and sunk-in living room featuring propane fireplace. Half bath and laundry with entrance to double garage. Lower level has large recreation room with propane stove, walk out to patio and firepit. Additional rooms for office and  exercise room. This home is a must to see and has been meticulously maintained by original owners. The huge lot offers ample privacy and welcoming retreat after a hectic day in the city.",2024-11-04,799900,149 Canongate Drive,Hammonds Plains,B4B 1V5,4,4,[],40836629,Single Family,Detached,"2 Level, 3 Level",56' x 33' +-JOGS,23,4,3 / 1,"2,095 sqft","3,095 sqft","209,840 sqft (4.8 acres)","212,573 sqft (4.9 acres)","$607,400 (2025)",No,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Furnace, Stove, Forced Air, Fireplace",Yes,N/A,"Oil, Propane",Drilled Well,Septic,"Yes, Attached, Double (double attached)","Paved, Double, Multiple Driveways (paved parking - multiple vehicles and ample room for recreation vehicle.)",No,N/A,"Gas Stove(s), Central Vacuum, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Level, Hardwood Bush, Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable","Dishwasher, Dryer - Electric, Microwave, Range - Electric, Refrigerator, Washer","fridge, range, microwave, dishwasher, washer,dryer, all window blinds and curtains, mirrors in baths, Tv mounts.",Upright freezer and fridge in garage.,"Water Heater, Propane Tank",Realty Connect Ltd.,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Chase Lane, Hammonds Plai","22 Chase Lane, Hammonds Plai, NS (NOVA SCOTIA)",22 Chase Lane,https://www.viewpoint.ca/cutsheet/202512638/1/22-Chase-Lane,202512638,"More Than a House—Welcome Home. 22 Chase Lane isn’t just a place to live; it’s where family memories are made. Nestled on a beautifully manicured 1.9-acre lot in the sought-after Maplewood on the Lakes, this meticulously maintained home offers the perfect blend of space, comfort, and privacy—all within a top-rated school district. Designed for family living, this 4-bedroom, 3.5-bath home features an ideal layout with three distinct living areas across 2,811 sq. ft. of thoughtfully designed space. The warm and inviting main level boasts beautiful hardwood floors, a show-stopping dining room, and a bright, beautiful kitchen with ample cabinetry, stainless steel appliances, and a large centre island—perfect for gathering and entertaining. A cozy family room, laundry, and powder room complete this level. Upstairs, the spacious primary suite is a true retreat, featuring a spa-like ensuite and walk-in closet. Two additional bedrooms and a full family bath provide the perfect setup for kids or guests. The fully finished lower level offers incredible versatility with a fourth bedroom, full bathroom, den, and a bright rec room with walk-out access—ideal for teens, extended family, or a private home office. Outside, enjoy the best of both worlds: a quiet, private setting while being just minutes from local amenities. With reverse osmosis system, efficient ductless heat pumps on all three levels, a generator backup panel, and an attached garage, this home truly checks all the boxes for easy modern family living. Located in a wonderful school district with quick access to amenities, trails,  5 min walk to halfway lake for swimming and skating and more—this is the perfect place to put down roots. Don’t miss your chance to make 22 Chase Lane your family’s forever home.",2025-05-29,749900,22 Chase Lane,Hammonds Plains,B4B 1M9,4,4,[],41103334,Single Family,Detached,2 Level,57x30 +/- jogs,21,4,3 / 1,"1,834 sqft","2,811 sqft","80,396 sqft (1.9 acres)","80,396 sqft (1.9 acres)","$599,800 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Hardwood, Porcelain","Baseboard, Furnace, Heat Pump, Hot Water, Ductless Cooling",N/A,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Attached, Single, Heated, Wired (attached, single, wired, heated.)","Paved, Double (paved, double)",No,N/A,"Air Exchanger, Ensuite Bath","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances. Sellers are open to selling certain items.,N/A,None,The Agency Real Estate Brokerage,Yes,N/A,No
